|character|text|type
331|OONAGH|Don't tell me...|speech
332||(makes the gesture of a|location
333||telephone)|unknown
334|OONAGH|...your mother?|speech
335|KATE|"She's worrying about her new
neighbour. Says he barbecues a lot."|speech
336|OONAGH|Very suspicious.|speech
337||(smiles)|location
338|KATE|I know.|speech
339|OONAGH|I got you the same as me.|speech
340||(off Kate's gaze)|location
341|OONAGH|"They're at the bar. He seems very
nice."|speech
342||Just then two guys approach from the bar.|stage direction
343||MATT|unknown
344|OONAGH|Hey Kate.|speech
345||KATE|unknown
346|OONAGH|Hi Matt.|speech
347||Matt embraces Kate, then turns to his friend.|stage direction
348|MATT|Kate, this is Simon.|speech
349||SIMON|unknown
350|MATT|Hi.|speech
351||Simon shakes Kate's hand. Kate blushes ever so slightly.|stage direction
352||KATE|unknown
353|MATT|Hi.|speech
354||(beat)|location
355|MATT|You work with Matt?|speech
356|SIMON|Yes. If you can call it work.|speech
357||18.|unknown
358||(laughs a little too|location
359||eagerly)|unknown
360|KATE|Right.|speech
361||Awkward pause.|stage direction
362||OONAGH|unknown
363|KATE|"Come on, i'm feeling small down
here. Sit!"|speech
364||They all sit down.|stage direction
365||INT. SHOWER - DUSK|location
366||Close up of Harvey's face under shower.|stage direction
367||INT. BEDROOM - DUSK|location
368||"Harvey puts on a cream linen jacket, that matches a pair of
slacks. He looks at himself in a full length mirror. He looks
good. There is a knock at the door, just as his phone rings."|stage direction
369|VOICE (O.S.)|Room service.|speech
370||Harvey opens the door, as he answers his phone.|stage direction
371|HARVEY|"Just over by the bed. Thank you.
Hello?"|speech
372||"A young African man wheels in a trolley with a pot of tea and
some biscuits."|stage direction
373|YOUNG AFRICAN MAN|Shall I open this for you?|speech
374||He heads towards the window. Harvey turns.|stage direction
375||HARVEY|unknown
376|YOUNG AFRICAN MAN|Careful!|speech
377||"Too late. The blind wips up - toggle hitting the young man in
the eye."|stage direction
378|HARVEY (CONT'D)|Are you Ok?|speech
379||The porter, covering his eye, nods, backing towards the door.|stage direction
380||19.|unknown
381|YOUNG AFRICAN MAN|Oh, yes. Yes, fine.|speech
382|HARVEY|Are you sure? Here.|speech
383||"Harvey wedges a fiver into his free hand as he retreats
rapidly. The door closes. Beat. Harvey returns the phone to
his ear."|stage direction
384|HARVEY (CONT'D)|Hello?|speech
385||"No answer. He sits down on the bed and pours some tea. Just
then his phone rings again. He reaches for it, knocking the
trolley and the tea onto himself."|stage direction
386|HARVEY (CONT'D)|Fuck!|speech
387||Grabbing a tea towel, he dabs his trousers.|stage direction
388||INT. PUB - NIGHT|location
389||"From a distance, across a crowded Friday night bar, we watch
our gang chat. It seems to be going well. Laughter hangs in
the air."|stage direction
390||EXT. RESTAURANT - NIGHT|location
391||"A cab pulls up in front of a posh looking restaurant. Harvey
steps out, dressed in the same cream jacket, but now sporting
a pair of dark trousers. He looks like a bad lounge act. The
cab pulls away as Harvey turns towards the restaurant."|stage direction
392||INT. RESTAURANT - NIGHT|location
393||"Harvey enters. Three young men stand to one side, chatting
animatedly. On seeing Harvey, one of them looks up."|stage direction
394|SCOTT|Harvey.|speech
395|HARVEY|Scott.|speech
396|SCOTT|You made it.|speech
397||"20.
HARVEY
Yes."|unknown
398||Scott turns to his friends.|stage direction
399||"SCOTT
This is Susan's father, Harvey.
Harvey Shine.
(beat)
Harvey, this is my best man, Josh
Stillman and Pete Turner.
HARVEY
Hi.
FRIENDS
Hi.
SCOTT
How are you Harvey?
(glancing at Harvey's
attire)
Its great to see you.
HARVEY
Good thanks. Great.
(sensing his gaze)
How are you holding up?
SCOTT
Great.
(turning to his friends)
Can't wait to marry your daughter,
really."|unknown
