|character|text|type
326|CARMEN|Johnny, this is Zander.|speech
327|ZANDER|"Yeah, we know each other from the game.
No hard feeling, eh, chum ?"|speech
328|JOHNNY|None at all... We won.|speech
329|CARMEN|Good luck at the academy.|speech
330||Zander takes back the wings and pins the to his tunic.|stage direction
331|ZANDER|Always.|speech
332||30	EXT	PROMENADE - NIGHT - JOHNNY AND CARMEN|location
333||walk together along the river holding hands.|stage direction
334|CARMEN|"He just got accepted to the Fleet Academy.
Isn't that great ?"|speech
335|JOHNNY|Yeah, sure, I guess.|speech
336|CARMEN|"No, I mean if he can get in, maybe I have a
chance."|speech
337|JOHNNY|"What are you talking about ? We both know
you're gonna be a pilot."|speech
338|CARMEN|Zander is going for pilot, too.|speech
339|JOHNNY|You two have so much in common.|speech
340||Carmen pulls Johnny to a stop, looks him in the eye.|stage direction
341|CARMEN|Johnny Rico, you're jealous !|speech
342|JOHNNY|I can't help it.|speech
343|CARMEN|He's nothing like you.|speech
344|JOHNNY|I don't even know if you're my girl.|speech
345||Carmen smiles, leans in close to Johnny.|stage direction
346|CARMEN|Are you the boy for me ?|speech
347|JOHNNY|"I'm gonna do it, Carmen. I'm gonna sign
up for Federal Service."|speech
348||"They kiss, tentatively, but the passion grows and they break apart,
breathless."|stage direction
349|CARMEN|Oh, Johnny...|speech
350||31	EXT	PUBLIC TRANSPORTATION - NIGHT - JOHNNY AND CARMEN|location
351||"making out as they wait their turn. There are a few other people around
including a POLICEMAN."|stage direction
352|CARMEN|Everyone's looking... we shouldn't...|speech
353|JOHNNY|Who cares ?|speech
354|CARMEN|You're right. Let's never stop...|speech
355|POLICEMAN|Hey, you, there's a place for that !|speech
356||Without stopping, Johnny pulls Carmen into the flux.	ZAPPP !|stage direction
357||32	INT	FEDERAL HOUSING - NIGHT - JOHNNY AND CARMEN|location
358||"kissing at her front door. Johnny moves his hand tenatively to Carmen 's breast.
She takes his hand, smiling, puts it under her shirt."|stage direction
359|JOHNNY|I love you, Carmen.|speech
360|CARMEN|Shhh...|speech
361||"She puts her mouth on his and they melt together. The door flies open,
and CARMEN'S DAD stands there."|stage direction
362|CARMEN'S DAD|Carmen, it's late. Get inside.|speech
363|CARMEN|Sorry, Dad. See you, Johnny.|speech
364||"Carmen ducks inside. Her father looks Johnny over. He carries a terrible
battle scar oon his face."|stage direction
365|CARMEN'S DAD|I don't want you around Carmen anymore. Get me ?|speech
