|character|text|type
338|ADRIAN|"Officer, can you return them to the
campgrounds, please."|speech
339||(to Jackson)|location
340|ADRIAN|Pleasure to meet you, Mr. Curtis.|speech
341||Jackson and his kids look after Adrian hurrying away.|stage direction
342|LILLY|He was very nice.|speech
343|JACKSON|Yes he was, Lil'bee.|speech
344||EXT. FOREST TRAIL/YELLOWSTONE NATIONAL PARK - LATER|location
345||"Jackson and the kids walk back to the campgrounds when
suddenly CHARLIE FROST, 62, a crazy looking guy with
binoculars around his neck, stands in their way."|stage direction
346|CHARLIE FROST|What did the government guys tell you?|speech
347||Jackson looks at him, instinctively picking up Lilly.|stage direction
348|JACKSON|"They think it's not such a good idea to
climb over their fences. They feel the
area is unstable."|speech
349||Charlie bursts out laughing.|stage direction
350|CHARLIE FROST|"Unstable! Ha-ha! They say its unstable!
That's funny..."|speech
351||With this he turns around and leaves.|stage direction
352||EXT. TENT/YELLOWSTONE NATIONAL PARK - DUSK|location
353||"Jackson is sitting on a camp chair, right outside the tent.
He's on his laptop, looking enquiringly at an aerial picture
of Yellowstone on Google earth.
In the background we see the kids are in the tent."|stage direction
354||"(CONTINUED)
21."|unknown
355|NOAH|"There are mosquitos in here. Did
anybody spray the tent?"|speech
356||Jackson looks up, remembering he forgot the spray.|stage direction
357|JACKSON|"We'll get some of that tomorrow. For
tonight just put your head under the
blankie."|speech
358|LILLY|"Daddy you said you weren't gonna work
on your book."|speech
359|JACKSON|"I'm not Honey, I promise. Are you
wearing your pull-ups?"|speech
360||"Lilly nods as Jackson walks over and tucks her into bed. He
kisses her good night. He turns and is surprised to see Noah
typing a text on his cell phone."|stage direction
361|JACKSON (CONT'D)|Did mommy buy you that?|speech
362|NOAH|"No... Gordon gave it to me for my
birthday."|speech
363||Jackson takes the phone from out of Noah's hands.|stage direction
364|JACKSON|"Noah. Things like a cell phone have to
be discussed in the family."|speech
365||NOAH|unknown
366||(BITTER)|location
367|JACKSON|What family?|speech
368||"Jackson reads the message Noah has typed `Hey Gordon, Camping
Sucks!'. Hurt, Jackson hands back the phone."|stage direction
369|JACKSON|Go to sleep guys.|speech
370||EXT. RESEARCH FACILITY/YELLOWSTONE NATIONAL PARK - DUSK|location
371||"Commotion. The base packs up. Adrian and Prof. West duck low
as they board a chopper. Adrian is on the phone."|stage direction
372|ADRIAN|"... You have to immediately inform the
President, Mr Anheuser. The readings
look much worse than I expected."|speech
373||22.|unknown
374|ADRIAN (CONT'D)|"Plus Satnam's neutrino figures from
India confirm..."|speech
375||We hear Anheuser, yelling.|stage direction
376|ANHEUSER (O.S.)|... But you guys said...|speech
377|ADRIAN|We were wrong! By five or six months...|speech
378||A second later the chopper lifts off.|stage direction
379||INT. LIMO/YELLOWSTONE NATIONAL PARK - DUSK|location
380||"Jackson has his laptop open with the cursor blinking away on
the words `Chapter Seven'. But he can't concentrate on
writing after what Noah has said.
A chopper flies overhead. Jackson follows it's path over the
campsite and his eyes fall on an American flag fluttering on
top of a massive radio antennae. This belongs to an RV truck.
Through the RV's window, Jackson sees the silhouette of
Charlie Frost, the guy with the binoculars, speaking into a
microphone.
Curious, Jackson flicks on the radio and twists the dial."|stage direction
381||(Charlie's voice)|location
382|ON THE RADIO|"... We have a listener calling in. Bill
from Cooke City, you're on the Charlie
Frost Show."|speech
383||(Bill's voice)|location
384|ON THE RADIO|"I wanted to know, where will this all
start?"|speech
385||Jackson is intrigued. He puts his laptop down.|stage direction
386||(Charlie's voice)|location
387|ON THE RADIO (CONT'D)|"Well, something like this could only
originate in Hollywood, Ha-Ha! But
seriously, they've got the earth
cracking under their asses already,
Bill."|speech
388||"Jackson climbs out of his car and starts towards the RV. He
can still hear the radio."|stage direction
389||(Bill's voice)|location
390|ON THE RADIO (CONT'D)|"Our family believes in the gospel of
our Lord Jesus."|speech
391||23.|unknown
392|ON THE RADIO (CONT'D)|We have nothing to fear, Charlie.|speech
393||(Charlie's voice)|location
394|ON THE RADIO (CONT'D)|Good for you Bill, good for you!|speech
