|character|text|type
569|MARTY (cont'd)|"Okay, why did I just send my
family to Atlanta?"|speech
570|DAVID|"Remember I told you that the
signal hidden within our satellite
signal is slowly recycling down to
extinction."|speech
571|MARTY|Not really...|speech
572|DAVID|That signal.  It's a|speech
573||countdown|unknown
574||(confused)|location
575|MARTY|A countdown to what?|speech
576|DAVID|"Think.  It's like in chess.  First
you strategically position your
pieces.  Then, when the timing's
right.  You strike."|speech
577||David motions to the television.|stage direction
578|BLITZER|"...there are additional
unconfirmed sightings over Japan,
the Mediterranean, and China..."|speech
579|DAVID|"They are positioning themselves
all over the world and using this
one signal to synchronize their
efforts.  In approximately six
hours the signal will disappear
and the countdown will be over."|speech
580|MARTY|Then what?|speech
581|DAVID|Checkmate.|speech
582||Marty takes a beat to digest.  Then, grabbing the phone....|stage direction
583|MARTY|"I gotta call my brother, my
bookie, my lawyer... fuck my
lawyer..."|speech
584||"David also grabs a phone.  Suddenly the bank of monitors
synchronize into"|stage direction
585||one enormous image|unknown
586||"across the entire video
wall; the President addressing the nation."|stage direction
587||INT. PRESS ROOM, WHITE HOUSE - SAME|location
588||The President stands at the podium giving his address.|stage direction
589|PRESIDENT WHITMORE|"My fellow Americans, a historic
and unprecedented event has taken
place.  The question as to whether
or not we are alone in the
universe has been answered..."|speech
590||"ANGLE - SIDE ENTRANCE TO PRESS ROOM
As Constance watches the President, she unconsciously mouths
the words of his speech, after all, she did write them.  A
PRESS AIDE tugs on her sleeve.  She tries to wave her off."|stage direction
591|PRESS AIDE|He says he's your husband.|speech
592||Her expression drops.  She takes the phone from her.|stage direction
593|CONSTANCE|What do you want?|speech
594||(filtered)|location
595|DAVID|You have to leave the White House.|speech
596|CONSTANCE|"This is not the time or the place
to have this same old discussion."|speech
597||INT. COMPACT CABLE OFFICES - SAME|location
598|DAVID|"You don't understand.  You have to
leave"|speech
599||Washington|unknown
600||INT. SIDE OFFICE, WHITE HOUSE - DAY|location
601||Impatient, Constance tries to get off the phone.|stage direction
602|CONSTANCE|"In case you haven't noticed, we're
in a little bit of a crisis here."|speech
603||(filtered)|location
604|DAVID|"I've worked with embedded loading.
They're communicating with a
hidden signal.  They're going to
attack..."|speech
605|CONSTANCE|You're being paranoid.|speech
606||(filtered)|location
607|DAVID|"It's not paranoia.  The embedding
is very subtle.  It's probably
been overlooked..."|speech
608||Constance hangs up.  Her face betrays mixed emotions.|stage direction
609||INT. COMPACT CABLE OFFICES - SAME|location
610||"David stares at the phone, pissed.  Something on T.V.
catches his attention.  Through the snowy image he SEES..."|stage direction
611||(filtered)|location
612|PRESIDENT WHITMORE|"...My staff and I are remaining
here at the White House while we
attempt to establish
communication..."|speech
613||Hanging up the phone, David sprints for the exit.|stage direction
614|PRESIDENT WHITMORE (cont'd)|"...so remain calm.  If you are
compelled to leave these cities,
please do so in a safe and orderly
fashion."|speech
615||SMASH CUT TO:|unknown
616||"CABS SLAMMING TOGETHER - NEW YORK CITY STREETS
The rush to get away creeps slowly as cars jam the streets in
total grid-lock.  David pedals his bike furiously through
traffic."|stage direction
617||EXT. GEORGE WASHINGTON BRIDGE - NEW YORK - DAY|location
618||"The mass exodus has reached the bridge.  Total congestion.
David fights his way through."|stage direction
619||EXT. CLIFFSIDE, NEW JERSEY - LATER|location
620||"The New York skyline behind him across the Hudson, David jumps
off his bike, and races towards a row of tract houses."|stage direction
621||EXT. MOISHE'S TRACT HOUSE - SECONDS LATER|location
622||"David BANGS on the door.  It flies open.  Moishe is holding a
hunting rifle, pointing it at David."|stage direction
623|DAVID|Pops!|speech
624|MOISHE|"The television said they've
started with the looting already
Vultures."|speech
625|DAVID|You still got the Olds?|speech
626|MOISHE|"You want to borrow the car?  You
don't have a license."|speech
627|DAVID|That's okay.  You're driving.|speech
628||CUT TO:|unknown
629||INT. JASMINE'S HOUSE - DAY|location
630||"Steve, wearing his Marine flight officer uniform, shoves the
last of his things into his duffel bag.  We notice there are
small figurines of dolphins everywhere.  Jasmine hovers
nervously behind him."|stage direction
631|JASMINE|You can't go.  Call them back.|speech
632|STEVE|"Baby, you know how it is.  I have
to report to El Toro right away."|speech
633|JASMINE|"You said you were on leave for the
Fourth."|speech
634|STEVE|"They cancelled it.  Why are you
acting like this?"|speech
635||"Jasmine grabs the blinds and yanks them away.  We SEE the
alien craft through the window."|stage direction
636|JASMINE|"Why?  That's why.  That thing
scares the piss out of me."|speech
637||EXT. DEBROW HOUSE - CONTINUOUS|location
638||"Dylan sits behind the wheel pretending to drive.  Steve grabs
him, pulling him out.  He reaches into his duffel, grabs a small
brown paper bag."|stage direction
639|STEVE|"Here.  I got these for you.  Be
careful with them."|speech
640||Dylan opens the bag; fireworks.  Jasmine walks over.|stage direction
641|DYLAN|Cool.|speech
642||Steve tosses his gear into the back, opens his door.|stage direction
643|JASMINE|"Wait.  I have to tell you
something."|speech
644|STEVE|What?|speech
645||(loses her nerve)|location
646|JASMINE|Be careful.|speech
647|STEVE|"Look, after your shift tonight,
why don't you grab Dylan and come
stay with me on base."|speech
648|JASMINE|Really?  You don't mind?|speech
649||(smiling)|location
650|STEVE|"Naw.  I'll just tell my other
girlfriends they can't come over
tonight."|speech
651||Pissed, she hits him.  He loves it.|stage direction
652|JASMINE|"You know, you're not as charming
as you think you are."|speech
653|STEVE|Yes, I am.|speech
654|JASMINE|Dick-weed!|speech
655|STEVE|Butt-munch.|speech
656||"They kiss.  Steve hops into his car and peels out.  Jasmine
takes the bag from Dylan."|stage direction
657|JASMINE|I'll take these.|speech
658|DYLAN|Mommmmmm...|speech
659||CUT TO:|unknown
660||EXT. JERSEY - HIGHWAY - LATER THAT DAY|location
661||"A perfectly preserved '68 Olds drives cautiously down the
highway.  Around him we see other cars packed to the gills as
they make their escape from New York."|stage direction
662||INT. OLDS - SAME|location
663||"Not the most confident driver, Moishe holds the steering wheel
close to his chest."|stage direction
664|MOISHE|"It's the White House, for crying
out loud.  You can't just drive up
and ring the bell."|speech
665|DAVID|Can't this thing go any faster?|speech
666|MOISHE|"You think they don't know what you
know?  Believe me, they know.  She
works for the President.  They
know everything."|speech
667|DAVID|They don't know this.|speech
668|MOISHE|"And you're going to educate them?
Tell me something, you're so smart
how come you spent eight years at
M.I.T. to become a cable
repairman?"|speech
669|DAVID|Dad...|speech
670|MOISHE|"All I'm saying is they've got
people who handle these things,
David.  They want HBO, they'll
call you."|speech
671||CUT TO:|unknown
672||INT. HOTEL LOUNGE, LOS ANGELES - LATE AFTERNOON|location
673||"Mrs. Whitmore is at a house phone.  Behind her we see several
news crews waiting for interviews."|stage direction
674||(filtered through phone)|location
675|PRESIDENT WHITMORE|I want you out of there.|speech
676|MARGARET|"You're staying there to keep
people calm.  It's the right thing
to do.  I'm not going to let them
criticize you for it."|speech
677||INT. WHITMORE BEDROOM - WHITE HOUSE - SAME|location
678||"The President sits on his bed, his daughter lays next to him,
watching T.V.  The signal distortion is getting worse."|stage direction
679|PRESIDENT WHITMORE|"Okay, fine but the second your
interviews are done, I have a
helicopter ready to take you to
Nellis Air Force..."|speech
680||(filtered)|location
681|MARGARET|How's the munchkin?|speech
682|PRESIDENT WHITMORE|"She's glued to the T.V., just like
the rest of the world.  I love you
too.  Here she is..."|speech
683||"He hands Patty the phone as General Grey and Nimziki appear in
the doorway.  The President walks over to them."|stage direction
684|GENERAL GREY|"More ships keep arriving, fifteen
in total so far."|speech
685|NIMZIKI|"This is crazy.  We're loosing our
first strike capabilities!"|speech
686|GENERAL GREY|"We're trying to communicate with
them on all frequencies but we're
getting nowhere.  Atlantic Command
is working on a type of visual
communication."|speech
687|PRESIDENT WHITMORE|What the hell are they up to?|speech
688||CUT TO:|unknown
689||EXT. TRAILER PARK - NIGHT|location
690||"A long crowded highway of people trying to escape from Los
Angeles can be seen in the distance.  The huge space craft
hovering behind them.
Miguel is on the roof of the trailer, adjusting the T.V.
antenna trying to get a picture.  Suddenly the image clears
and we SEE a group of people in a crowded hallway."|stage direction
691||(filtered)|location
692|REPORTER|"...a local crop duster was
arrested today attempting to land
at Edwards Air Force Base..."|speech
693||"On the T.V. we SEE Russell being escorted to a police car.
Mortified, Miguel can't believe what he's seeing."|stage direction
694|RUSSELL|"They've got to do something.
I was abducted by space aliens ten
years ago.  They did all kinds of
experiments on me.  They've been
studying us for years, learning
our weakness.  We've go to do
something before they kill us all!"|speech
695||"Just as Troy starts to climb up, Miguel changes the channel to
Mrs. Whitmore.  Troy sits down next to Miguel."|stage direction
696||(filtered)|location
697|MRS. WHITMORE|"...we need to remain calm.  As
more people decide to leave the
cities, safety is key..."|speech
698|MIGUEL|"Troy, you remember Uncle Hector,
from Tucson?"|speech
699|TROY|"He's got that SEGA Saturn CD, 64
bit, right?"|speech
700|MIGUEL|"Yeah.  What would you think if we
went there to live for a while?"|speech
701|TROY|That'd be cool!|speech
702||Miguel thinks for a second, makes a decision.|stage direction
703|MIGUEL|Pack up, we're going.|speech
704||Miguel jumps down from the roof.  Troy climbs down the ladder.|stage direction
705||(yelling after him)|location
706|TROY|What about Dad?|speech
707||"ALICIA AND OLDER BOY
Kissing.  It's getting hot.  Alicia laughs, pushes him away."|stage direction
708|OLDER BOY|"This could be our last night on
Earth.  You don't want to die a
virgin, do you?"|speech
709|ALICIA|What makes you think I'm a virgin?|speech
710||"The Older Boy is taken off guard.  Before he can answer the
tarp they were hiding under is ripped away.  Miguel stands
there."|stage direction
711|MIGUEL|Come on, we're going.|speech
712|ALICIA|I'm not going anywhere...|speech
713||Miguel grabs her by the wrist and pulls her away.|stage direction
714||EXT. FREEWAY - OUTSIDE WASHINGTON - NIGHT|location
715||"We see the long highway leading to Washington, the space ship
hovering above it.  One side of the freeway is packed solid,
the other completely empty, save for one car..."|stage direction
716||INT. MOISHE'S OLDS - NIGHT|location
717||"Moishe looks to the other side of the freeway, jam packed.  On
his side, they are the only car for miles."|stage direction
718|MOISHE|"The whole world is trying to get
out of Washington and we're the
only schmucks trying to get in."|speech
719||"As Moishe drives, David distracts him as he unpacks his
backpack unloading his laptop.  He grabs a CD."|stage direction
720|MOISHE (cont'd)|What the hell is that?|speech
721|DAVID|"This, pops, is every phone book in
America."|speech
722|MOISHE|"You think an important person like
Constance is going to be listed?"|speech
723|DAVID|"She always keeps her portable
phone listed, for emergencies.
Sometimes it's just her first
initial, sometime her nickname..."|speech
724||"David starts to look it up.  Suddenly...
DOZENS OF CARS HEADING STRAIGHT FOR THEM
In the attempt to get out, hundreds of cars have been re-
directed by the military to use the opposite side of the
highway."|stage direction
725|MOISHE|Oh my God!|speech
726||"Moishe SWERVES violently to avoid collision, barely missing
the oncoming traffic.  Dodging right to left, Moishe hangs on
for dear life.
A Military Office, assisting in diverting the cars turns just
in time to see the Olds whiz by.
David and Moishe are bounded around the inside of the car as
Moishe tries to veer through traffic.
Suddenly A TRUCK  blocks off their only escape route.
Moishe turns HARD and drives up onto the right shoulder.
OVERHEAD ANGLE - OLDS AND TRAFFIC
The Olds is the only car in headed that direction.  Using the
shoulder, swerving to miss barricades, they drives off an exit
ramp."|stage direction
727|DAVID|Nice driving, pops!|speech
728||"Dangerously close to a heart attack, Moishe is, for once, at a
loss for words.  Over their adrenaline pumped faces..."|stage direction
729|MALE VOICE (V.O.)|"...put your hands together for
Sabrina!"|speech
730||CUT TO:|unknown
731||INT. STRIP CLUB - LOS ANGELES - NIGHT|location
732||"A bikini-clad Sabrina twirls gracefully on the stage.  As she
comes to a stop we reveal Sabrina is actually Jasmine.  She
looks out into the audience and her expression DROPS.
REVERSE ANGLE - JASMINE'S POV - EMPTY CLUB
Five strippers and eight customers.  All crowded near the
television watching the news.
ANGLE T.V. - ROOFTOP - LOS ANGELES
Helicopter footage of people gathered on the rooftops of
downtown Los Angeles holding up drawings of space aliens."|stage direction
733||(filtered)|location
734|NEWSCASTERS|"...from the ""it could only happen
in California"" file, hundreds of
UFO fanatics have gathered on the
rooftops of downtown Los Angeles,
welcoming the new arrivals..."|speech
735||INT. DRESSING ROOM - CONTINUOUS|location
736||"Jasmine storms into the dressing room.  Wiping off her makeup,
she sits down next to TIFFANY who watches the same report on a
small b&w."|stage direction
737|JASMINE|"I can't believe I even came in
tonight.  What was I thinking?"|speech
738||(re: T.V.)|location
739|TIFFANY|"Isn't this cool?  And you thought
I was nuts.  Oh, look, I brought
mine with me."|speech
740||Tiffany holds up a drawing of a space alien.|stage direction
741|JASMINE|"You're not thinking of joining
those idiots?"|speech
742|TIFFANY|"I'm going over there soon as I'm
off.  Wanna come?"|speech
743||Jasmine turns to Tiffany, dead serious.|stage direction
744|JASMINE|"Tiffany, I don't want you to go up
there.  Promise me you won't."|speech
745||(Tiffany pouts)|location
746|JASMINE|Promise!|speech
747|TIFFANY|I promise.|speech
748|JASMINE|"Okay.  I'm gone.  I'm outta town
for a while."|speech
749||"Her boss MARIO enters and walks over to his private office in
back.  He opens the door and finds Dylan playing with his dog,
Boomer."|stage direction
750|MARIO|"What the hell's your kid doing
here?"|speech
751||"Jasmine rushes past picking up Dylan and carrying him away as
she heads for the exit.  Boomer follows."|stage direction
752|JASMINE|You try to find a sitter today.|speech
753|MARIO|"Where do you think you're going?
You leave, you're fired."|speech
754||(out the door)|location
755|JASMINE|Nice working with you, Mario.|speech
756||CUT TO:|unknown
757||EXT. WASHINGTON D.C. - NIGHT|location
758||"The streets are nearly deserted.  Millions of small lights on
the underbelly of the craft cast strange reflections on the
streets below.  The Olds drives on its way towards the Capitol
building."|stage direction
759||INT. OLDS - CONTINUOUS|location
760||David types frustratedly on his laptop.|stage direction
761|MOISHE|Not listed, huh?|speech
762|DAVID|"I just haven't found it yet.  I
tried C. Halbrook, Connie
Halbrook, Spunky Halbrook..."|speech
763|MOISHE|Spunky?|speech
764|DAVID|College nickname.|speech
765|MOISHE|You try Martin?|speech
766|DAVID|"She didn't take my name when we
were married."|speech
767||"Moishe shrugs.  David gives it a shot.  Finds it.  The machine
BEEPS."|stage direction
768||(sarcastic)|location
769|MOISHE|So what do I know?|speech
770||CUT TO:|unknown
771||INT. LOCKER ROOM - EL TORO MARINE CORPS STATION - NIGHT|location
772||A crowded locker room.  Steve enters.|stage direction
773|MALE VOICE (O.S.)|Where the hell've you been?|speech
774|STEVE|Ah, were you guys waiting for me?|speech
775||"Several Marines throws towels at Steve as he makes his way to
his locker.  His best friend, JIMMY, sits next to him."|stage direction
776|JIMMY|"Can you believe it?  This is
serious shit, Stevie.  They've
recalled"|speech
777||everyone|unknown
778||"As Steve sits he SEES some envelops stuck into the side of his
locker."|stage direction
779|STEVE|Well, the mail's still working.|speech
780||"He flips through the envelops and FREEZES when he sees one
with the NASA insignia on it.  Jimmy snatches it away from
him."|stage direction
781|JIMMY|Junk mail.  You don't want this.|speech
782||"Steve quickly snatches it back, right it open and reads.  From
the disappointment on his face we can tell it's bad news.
Realizing, Jimmy puts a hand on Steve's shoulder."|stage direction
783|JIMMY|"I don't believe it.  They make you
learn how to fly everything from
an Apache to a Harrier and still
they turn you down?  What else do
they want you to learn?"|speech
784|STEVE|How to kiss ass.|speech
785||"Steve crumples at the letter and tosses it.  Angrily he opens his
locker.  Pasted on the locker door we see photos of Jasmine
next to the photos of the space shuttle, Apollo Missions, and a
NASA insignia bumper sticker.
As Steve stuffs his jacket into the locker, something falls
out.  Before Steve can grab it, Jimmy snatches it up first."|stage direction
786||(embarrassed)|location
787|JIMMY|"Jasmine has this thing for
dolphins.  I had them make it..."|speech
788|STEVE|"I thought you said you were doing
to break it off."|speech
789||Steve snatches it back, embarrassed.|stage direction
790|JIMMY (cont'd)|"Steve, listen to me, you're never
gonna get to fly the space shuttle
if you marry a stripper."|speech
791||Steve knows he's right.  He's torn.|stage direction
792||CUT TO:|unknown
793||EXT. WHITE HOUSE - MOMENTS LATER - NIGHT|location
794||"The Olds stops near the White House.  From here we can SEE
tanks and armed patrols.  A small group of protesters have
gathered, upset about the military hardware.  Signs: ""Don't
provoke"" ""Violence begets Violence."""|stage direction
795||INT. ODS - CONTINUOUS|location
796||"David adjusts a small portable satellite, connecting it to his
phon and laptop computer."|stage direction
797|MOISHE|"So, you want to ring the bell or
should I?"|speech
798||David flips open the phone, dials the number on the screen.|stage direction
799|DAVID|Perfect, she's using it.|speech
800|MOISHE|It's perfect the line is busy?|speech
801|DAVID|"Yes.  I can use he signal to
triangulate her exact position in
the White House."|speech
802|MOISHE|You can do that?|speech
803||Shooting his father a look.|stage direction
804||(sarcastic)|location
805|DAVID|All cable repairmen can.|speech
806||INT. WHITE HOUSE - HALLWAY - MOMENTS LATER|location
807||Constance is just finishing a call on her cellular phone.|stage direction
808|CONSTANCE|"...Sally, take my cat with when
you leave.  No I'm staying here at
the White House.  Take care."|speech
809||The moment she hangs up, it RINGS.  Surprised, she answers.|stage direction
810|CONSTANCE|What?|speech
811||(filtered)|location
812|DAVID|Connie, don't hang up.|speech
813|CONSTANCE|David?  How'd you get this number?|speech
814|DAVID|"Walk to the window.  Right in
front of you."|speech
815||"Constance looks up to the large glass windows.  She walks over
to it, looking out."|stage direction
816|CONSTANCE|What am I looking for?|speech
817||"CONSTANCE'S POV - STREET - OLDS - DAVID
Between two of the tanks outside, Constance can SEE David
standing on top of the Olds across the street.  Moishe steps
out, waves.  Constance is stunned."|stage direction
818||(to herself)|location
819|CONSTANCE|How does he do that?|speech
820||CUT TO:|unknown
821||INT. BRENNON TRAILER - NIGHT|location
822||"Sulking, Alicia sits in back with he walkman on.  Troy sleeps
while Miguel drives.  Suddenly Miguel his the brakes, as
something comes SAILING DOWN FROM THE SKY.
We realize it's the B-WING PLANE landing on the stretch of
roadway directly in front of them."|stage direction
823||EXT. ROADWAY - CONTINUOUS|location
824||"The plane lands, skids into a turn.  Russell jumps out, walks
over to the trailer.  We can tell he's drunk again."|stage direction
825|MIGUEL|They let you out?|speech
826|RUSSELL|"Just what the hell do you think
you're doing?"|speech
827||"Miguel moves to meet Russell away from the trailer, not
wanting the others to hear."|stage direction
828|MIGUEL|"We're leaving, don't try and stop
us."|speech
829|RUSSELL|"You're not going anywhere.  You
hear me?  I'm still your father."|speech
830||Miguel explodes, this has been building up for some time.|stage direction
831|MIGUEL|"No, you're not!  You're just the man
who married my mother.  You're
nothing to me!"|speech
832||Russell is momentarily silent, stunned.  Recovering...|stage direction
833|RUSSELL|"Troy's still my son no matter how
you feel about me."|speech
834|MIGUEL|"For once in your life think about
what's best for Troy.  Who has to
beg for money to buy him medicine
when you screw up?  Who?"|speech
835||"Suddenly we hear glass CRASHING.  Both men spin to find Troy
standing behind them."|stage direction
836|TROY|"Stop it!  I'm not a baby!  I don't
need your stupid medicine.  I
don't need anyone to take care of
me!"|speech
837||"Miguel leans down to see the broken MEDICINE BOTTLE on the
floor.  Miguel rushes over to him, furious."|stage direction
838|MIGUEL|"You know what this stuff costs?
Do you want to get sick again!?
Do you!?"|speech
839||"Frustrated, Miguel shoves Troy aside and heads back into the
trailer.  Wobbly from the drinking, Russell stands there
pathetically, watching."|stage direction
840||EXT. ANDREWS AIR FORCE BASE - NIGHT|location
841||"A large group of press rush over toward FOUR APACHE
HELICOPTERS, each refitted with a large LIGHT BOARDS, as they
slowly lift off the ground.  Cameras flash, reporters yell
questions to the Officers assigned to keep them at bay.
Several news organizations do stand up remotes.  We TRACK past
them to the CNN crew."|stage direction
842|CNN REPORTER|"What you see behind me are four
Apache helicopters..."|speech
843||INT. BRIEFING ROOM - WHITE HOUSE - SAME|location
844||"On the television plays the CNN broadcast.  The reception is
intermittently disrupted."|stage direction
845||(filtered through T.V.)|location
846|CNN REPORTER|"...each has been refitted with
what Pentagon officially hope will
be our first step in communicating
with the alien craft..."|speech
847||"We WIDEN to reveal a large contingent of military personnel
along with the President's chief advisors gathered around
several monitors, (the center monitors are momentarily blank).
Suddenly everyone snaps to attention as the President enters."|stage direction
848|PRESIDENT|Where are we?|speech
849|GENERAL GRAY|They're in the air.|speech
850||CUT TO:|unknown
851||INT. OFFICE OF THE COMMUNICATIONS DIRECTOR - SAME|location
852||"Moishe inspects a photo of Constance with the President,
impressed he nods with approval."|stage direction
853||(to himself)|location
854|MOISHE|Very nice.|speech
855||"Constance is looking at David's laptop displaying the
breakdown of the alien signal."|stage direction
856|CONSTANCE|"And when is the countdown supposed
to expire?"|speech
857||(checking)|location
858|DAVID|"Fifty six minutes, forty five
seconds."|speech
859||"Constance runs her fingers through her hair, exasperated.
Moishe turns, listens."|stage direction
860|CONSTANCE|What do you want me to do?|speech
861|DAVID|"I want you to leave with us.
Right now."|speech
862|CONSTANCE|"I can't leave.  We have to tell
this to the President."|speech
863|DAVID|He's not going to listen to me.|speech
864||Surprised at his son, Moishe steps forward.|stage direction
865|MOISHE|"Sure he'll listen.  Why wouldn't
he?"|speech
866|DAVID|"Because last time I saw him I
punched him in the face."|speech
867|MOISHE|"You punched the President in the
face?"|speech
868|DAVID|He wasn't the President then.|speech
869|CONSTANCE|"David thought I was having an
affair, which I"|speech
870||wasn't|unknown
871|MOISHE|Punched the President?  Oh my god.|speech
872||"APACHE HELICOPTERS
ZOOM by overhead.  In the distance we see they are headed for
the enormous alien craft."|stage direction
873||INT. HELICOPTER - PILOT - CONTINUOUS|location
874||The PILOT adjusts his radio.|stage direction
875|PILOT|Echo one, we are closing in.|speech
876||EXT. SKIES - CONTINUOUS|location
877||"The choppers alter their formation, aligning themselves
alongside one another.  As the helicopters near the craft, we
see how tiny they appear against the gargantuan space ship."|stage direction
878||INT. HALLWAY - ELEVATORS - WHITE HOUSE - MINUTES LATER|location
879||"The elevator doors open and Moishe steps out, overwhelmed and
impressed.  Constance leads them down the hall.  Moishe turns
to David, whispers."|stage direction
880|MOISHE|"If I had known I was going to meet
the President, I'd a worn a tie.
Look at me, I look like a
schlemiel."|speech
881||INT. OVAL OFFICE - CONTINUOUS|location
882||"The Office is empty as the trio walks in.  Moishe can't
believe he's in there.  He straightens himself up, combs his
hair."|stage direction
883|CONSTANCE|Wait here.  I'll be right back.|speech
884||David sets up his laptop.|stage direction
885|MOISHE|Not on his desk.|speech
886||INT. BRIEFING ROOM - NIGHT|location
887||"The middle monitors are now on.  They show the night vision
P.O.V. of the helicopters as they approach.  On the side
monitors we SEE the various news broadcast of this event."|stage direction
888||(filtered)|location
889|NEWSCASTER|"...the helicopters are making
their final approach..."|speech
890||"On the middle monitor, through the night vision camera on the
lead helicopter we SEE the side of the craft as the
helicopters near. Everyone in the room watches, tense.
Constance enters and kneels down next to the President,
whispering in his ear.  The President gets up and follows
Constance.  Chief of Staff Nimziki objects."|stage direction
891|NIMZIKI|You're leaving|speech
892||now|unknown
893||The President silences him with a look.  As they exit.|stage direction
894|CONSTANCE|"I don't know how you put up with
him."|speech
895|PRESIDENT|"He used to run the NASA.  He knows
where all the bones are buried.
Comes in handy."|speech
896|CONSTANCE|I'll bet.|speech
897||INT. OVAL OFFICE - SAME|location
898||"The door flies open and Constance and the President enter.
The moment President Whitmore sees David, he freezes."|stage direction
899|PRESIDENT|What the hell's he doing here?|speech
900||Moishe, bursting, steps forward.|stage direction
901|MOISHE|Moishe Martinsburg, Mr. President.|speech
902|CONSTANCE|"My ex-husband works in satellite
communications."|speech
903|PRESIDENT|I don't have time for this...|speech
904||"With a BANG, David suddenly KNOCKS everything off the
President's desk and starts to draw on the ink blotter."|stage direction
905|DAVID|"It's about ""Line o sight,"" Mr.
President..."|speech
906||"David draws a circle representing Earth and a smaller circle
just away from it.  The President reluctantly nears."|stage direction
907|DAVID|"...If you wanted t coordinate
with ships all over the world, you
couldn't send one signal to every
place at the same time.  That's
called line of sight..."|speech
908||"Drawing a line from the ship of either side of the Earth, we
SEE that you could not send a signal to the other side."|stage direction
909|DAVID (cont'd)|"...you'd need to relay your signal
using satellites..."|speech
910||David draws small satellites surrounding Earth.|stage direction
911|DAVID (cont'd)|"...to reach each ship.  I have
found a signal hidden inside our
own satellite network."|speech
912||Suddenly an aide, ALEX, appears in the doorway.|stage direction
913|ALEX|"Excuse me, Mr. President.  They're
starting."|speech
914||"The President turns to the monitor in his office.  We SEE the
helicopters turning on the light boards affixed to the front
of their cockpits.  He turns back to David."|stage direction
915|DAVID|"Mr. President, they are using our
own satellites against us and the
clock is ticking."|speech
916||EXT. HELICOPTERS - SAME - NIGHT|location
917||"The large light panels TURN ON, multi-colored lights slowly
begins to flash in a repeating sequential patterns.
REVERE ANGLE - HELICOPTERS AND SPACE CRAFT
The helicopters are puny little specs next to this Goliath.
The light boards continues to FLASH but there is no reaction
from the ship."|stage direction
918||INT. BRIEFING ROOM - SECONDS LATER|location
919||Everyone is glued to the monitors as the President storms in.|stage direction
920|PRESIDENT|"General Grey, co-ordinate with
Atlantic Command.  Tell them they
have twenty five minutes to get as
many people out of the cities as
they can."|speech
921|GENERAL GREY|But Mr. President...|speech
922|PRESIDENT|"And get those helicopters away
from the ship.  Call them back
immediately."|speech
923||"General Grey obeys, turning to an assistant who quickly grabs
a phone.  Nimziki steps up to the President."|stage direction
924|NIMZIKI|What the hell's going on?|speech
925|PRESIDENT|We're leaving.|speech
926||An AIDE motions to the monitors.|stage direction
927|AIDE|They're responding.|speech
928||"The room goes silent, everyone turns to the monitors.
MONITOR - NEWS PROGRAM & NIGHT VISION VIDEO
On all screens we SEE the space ship as a long thin line of
WHITE LIGHT suddenly emits from the side of the craft,
illuminating the four Apache Helicopters."|stage direction
929||EXT. APACHE HELICOPTERS - SAME|location
930||"The light boards are overpowered by the bright light coming
from the space craft.  Suddenly with a loud SCREECHING NOISE,
the white light spills out as the huge OPENING unfolds at the
side of the craft.
The four helicopters have to flight to hold their positions, as
something powerful emits from the schism in the ship.
Then like a gigantic bug-zapper, the four pesky little Apache
Helicopters are BLOWN OUT OF THE SKY, one by one.  They leave
no time to retreat."|stage direction
931||INT. HOTEL SUITE - NIGHT|location
932||"Mrs. Whitmore packs her bag, as the horrifying image of the
destruction of the helicopter replays on the T.V."|stage direction
933|SECRET SERVICEMAN|"Mrs. Whitmore?  The President has
ordered the evacuation.  We have
to leave, now."|speech
934||"She slams her valise SHUT and quickly exits.
POLICE HELICOPTER
SOARS over us, headed directly for downtown Los Angeles."|stage direction
935||EXT. ROOFTOP - SAME|location
936||"The UFO true believers are still there, holding up their
signs.  Making her way through several of them we see"|stage direction
937||Tiffany|unknown
938||She looks up to the spacecraft above.|stage direction
939||(awed)|location
940|TIFFANY|It's beautiful.|speech
941||"She digs her drawing of an alien out of her purse as she
excitedly rushes up to the others.  She holds it up to the
sky, proudly.
POLICE HELICOPTER
From out of nowhere the helicopter LIFTS up over the side of
the building, shining its spotlight down the believers
below."|stage direction
942|POLICE (P.A.)|"...we are evacuating the city.
Please leave the building at once."|speech
943||"The sign holders begin to ""boo"" the police, ignoring them."|stage direction
944||EXT. CITY STREET - PASADENA THROUGHWAY - SAME|location
945||"The freeway is packed on both sides, every car headed out of
town.  There is no opposing traffic."|stage direction
946||INT. JASMINE'S CAR - SAME|location
947||"Dylan holds Boomers as Jasmine drives.  The news plays over her
car radio."|stage direction
948|RADIO VOICE|"...authorities have called for a
complete evacuation of Los Angeles
County.  People are advised to
avoid the highways whenever
possible."|speech
949|JASMINE|Now he tells me.|speech
950||EXT. WHITE HOUSE - SAME|location
951||"The President stops on his way to the Presidential helicopter
as an aide brings his daughter outside.  The President ushers
her into the helicopter.  He turns back and see a military
guard holding back Moishe and David."|stage direction
952|PRESIDENT|They're okay.  Let them on!|speech
953||INT. HELICOPTER - CONTINUOUS|location
954||The President steps inside, turns to General Grey.|stage direction
955|PRESIDENT|Is my wife in the air?|speech
956|GENERAL GREY|She should be shortly.|speech
957||David flips open his laptop which reads: 09:07. 09:96...|stage direction
958||EXT. WHITE HOUSE LAWN - HELICOPTER - CONTINUOUS|location
959||"The Presidential helicopter lifts off as several other
helicopters wait behind, people filing into them."|stage direction
