|character|text|type|character_clean|gender
888|DISSOLVE TO:|"Doug wakes up on a cot in an open jail cell. He walks
out of the cell, and over to the window.
ANGLE ON: The Main Street Diner: The Hells Angels bikes
are still parked outside, and the bikers appear to be
passed out in various booths, chairs, and the street out
front.
BACK ON: The police station. Dudley and Bob approach
the window."|speech|DISSOLVE TO:|?
889|DOUG|They're still out there. Passed out.|speech|DOUG|M
890|BOB|"Well, I talked to Karen. She going to
fly out here, rent a mini-van, and pick
us up. We'll just ship the bikes back
later."|speech|BOB|M
891|DOUG|"Bob, we can't leave. They'll just stay
here and keep terrorizing this town."|speech|DOUG|M
892|BOB|"So what? They can call the National
guard or something."|speech|BOB|M
893|DOUG|"For what? To be stationed here
permanently? Because these guys will
just come back when they're gone. And
it'll be even worse."|speech|DOUG|M
894|(MORE)|"""Wild Hogs"" writers first draft 7/06/05 88."|speech||
895|DOUG (CONT'D)|"We've created this problem, Bob. We've
got to think of a way to solve it."|speech|DOUG|M
896|BOB|"Well, Karen is really insistent she come
drive us back."|speech|BOB|M
897|DOUG|"Tell her ""no,"" Bob.
Bob looks uncomfortable at this thought."|speech|DOUG|M
898|BOB|I can't do that.|speech|BOB|M
899|DOUG|"Well, you're going to have to, Bob!
We're not going to screw over an entire
town because you're afraid of women!
Bob stands up, insulted."|speech|DOUG|M
900|BOB|"Oh, sorry I'm not brave like you, Doug!
The guy who gets injections in his scalp
so he won't go bald!
Bob storms out the back door of the police station.
Dudley looks to Doug, curiously."|speech|BOB|M
901|DUDLEY|"You do?
Doug shrugs weakly."|speech|DUDLEY|M
902|DOUG|"You know, you can storm out too, if you
want."|speech|DOUG|M
903|DUDLEY|"No, no. I mean, I thought about going to
see Maggie while those guys are asleep,
but you need me right now."|speech|DUDLEY|M
904|DOUG|"Thanks, man.
Doug smiles and gives Dudley a squeeze on the shoulder.
Dudley is clearly disappointed, having assumed Doug would
tell him to go see Maggie. Dudley just stands there,
silent."|speech|DOUG|M
905|DOUG (CONT'D)|"You okay?
""Wild Hogs"" writers first draft 7/06/05 89."|speech|DOUG|M
906|"DUDLEY
(SNAPS)"|"You're always asking me if I'm okay!
Dudley quickly storms out of the police station. Doug
nods to himself and slumps down on an office chair.
MUSIC CUE: ""AFTER THE THRILL IS GONE"" BY THE EAGLES
(CONTINUES THROUGH THE FOLLOWING SCENES)"|speech|DUDLEY|M
907||EXT. BACK OF POLICE STATION - LATER|location||
908|"DUDLEY
(SNAPS)"|"Doug exits and looks around the corner of the building,
making sure the Hells Angels are still sleeping, then
starts walking towards a wooded park behind the town."|speech|DUDLEY|M
909||EXT. PARK - A MOMENT LATER|location||
910|"DUDLEY
(SNAPS)"|"Doug walks through the park, looking depressed. He
passes through a small playground, and has a seat on a
bench. He watches all the children play, and his eyes
fall on four young boys happily riding their bicycles
together. They have cards in their spokes, making engine
sounds as they ride around having a great time together.
Doug smiles and watches them play together.
FADE OUT MUSIC CUE
BUD (O.C.)
Thought you might be out here.
Doug turns and sees BUD, the owner of the diner, Bud has
a seat next to him."|speech|DUDLEY|M
911|DOUG|"Hey, Bud. Look, I'm sorry we got your
town in all this trouble. This trip was
supposed to fix problems, not cause them."|speech|DOUG|M
912|BUD|"Well, maybe it's trying to and you just
won't let it."|speech|BUD|F
913|DOUG|"What do you mean?
Bud smiles and looks out at the kids playing.
""Wild Hogs"" writers first draft 7/06/05 90."|speech|DOUG|M
914|BUD|"It's the funny thing about life. It has
to be an adventure to feel right. But
when you become a husband and a Dad, you
realize adventure is risk, and a family
man has no place in his life for risk.
Doug takes this in, then realizes."|speech|BUD|F
915|DOUG|"You're right. That's why I stopped
singing Bon Jovi. Life used to be a
risk. That was old Doug. And now it's
gone. I've taken away all the risk."|speech|DOUG|M
916|BUD|"Yup. And if you try to make livin' too
safe, then it's not livin' at all."|speech|BUD|F
917|DOUG|"It's not. And I have a will, now. So, I
only have so much livin' left. And
somehow I've lost the best part of it."|speech|DOUG|M
918|BUD|"Well, maybe these will help you find it.
Bud puts a styrofoam container on Doug's lap. Doug looks
into it."|speech|BUD|F
919|DOUG|These are worms.|speech|DOUG|M
920|BUD|Yup. To fish with.|speech|BUD|F
921|DOUG|I don't get it.|speech|DOUG|M
922|BUD|"Friends that screw up. Angry bikers.
That's not something you should be
avoiding. That's something you need.
Doug takes this in."|speech|BUD|F
923|DOUG|What's that have to do with worms?|speech|DOUG|M
924|BUD|"Go down to the lake and find out.
""Wild Hogs"" writers first draft 7/06/05 91.
Bud smiles and walks off. Doug looks down at the worms,
considering..."|speech|BUD|F
925||EXT. LAKE - LATER|location||
926|BUD|"Doug walks up to the shore and sees Woody, trying to push
a canoe towards the water. Woody notices Doug."|speech|BUD|F
927|WOODY|Hey.|speech|WOODY|M
928|DOUG|Hey. Going fishing?|speech|DOUG|M
929|WOODY|"Yup.
Woody gets the canoe to the water and looks back at Doug."|speech|WOODY|M
930|DOUG|I've got worms.|speech|DOUG|M
931|(BEAT)|"I mean, in here.
Doug holds up the styrofoam cup. Woody shrugs."|speech||
932|WOODY|"All right. Let's go.
Doug helps Woody shove the boat out into the water. They
both hop in as it floats away from the shore. They sit
there staring off in silence."|speech|WOODY|M
933|DOUG|"Um... Look, man. I'm sorry about
Claudia. And the job."|speech|DOUG|M
934|"WOODY
(STARING OFF)"|Thanks.|speech|WOODY|M
935|DOUG|But, you shouldn't have lied to us--|speech|DOUG|M
936|WOODY|"You know what? I screwed up! It
happens. Maybe from now on I'm better
off just doing things on my own!
Woody starts to get up, but then looks at the water
around him, and sits.
""Wild Hogs"" writers first draft 7/06/05 92."|speech|WOODY|M
937|DOUG|"You would have stormed off right then,
huh?"|speech|DOUG|M
938|"WOODY
(DEFLATED)"|"Yeah.
Doug nods and looks out at the water. They sit there in
silence for another moment."|speech|WOODY|M
939|WOODY (CONT'D)|"I didn't want to lose, Doug. I've lost
everything else and I didn't want to lose
this trip with you guys. When we're
together, it's like we're all college
kids still. I'm not a guy with a broken
marriage and failed career. I'm just
with my best friends, being happy. And
to keep it going, I forgot about what
made it so great... That friends never
let each other down. Until now. I
screwed up the last thing I had left.
You guys deserve better. I'm sorry--
Woody eyes water a little and he quickly turns away from
Doug. They sit there for another moment."|speech|WOODY|M
940|DOUG|"Well, what's the point of being in a
motorcycle gang if we can't ourselves in
a little trouble?
Woody looks back at him. Doug smiles a little bit."|speech|DOUG|M
941|DOUG (CONT'D)|"It'll be okay, man.
Woody smiles a little as well."|speech|DOUG|M
942|WOODY|"They won't kill us, right? Just a...
really bad beating."|speech|WOODY|M
943|DOUG|Yeah. We won't die. I don't think.|speech|DOUG|M
944|WOODY|"No way. And how much could a punch
really hurt? Not much, probably.
""Wild Hogs"" writers first draft 7/06/05 93."|speech|WOODY|M
945|DOUG|"Well, the good thing is we'll be able to
know for sure. That'll be cool."|speech|DOUG|M
946|WOODY|"Let's go find the Bob and Dudley.
Doug looks around the canoe for a paddle."|speech|WOODY|M
947|DOUG|Did you bring the paddles?|speech|DOUG|M
948|WOODY|"No. I wasn't even going to take this
thing out, but I didn't want you to think
I was just standing at the lake waiting
for you."|speech|WOODY|M
949|DOUG|Why were you here?|speech|DOUG|M
950|WOODY|"Bud told me to stand at the lake and wait
for you.
Doug nods. Bob walks up on the shore, holding a
styrofoam cup."|speech|WOODY|M
951|BOB|Hey, guys.|speech|BOB|M
952|DOUG|"Hey, Bob. Worms?
Bob looks at the styrofoam cup and nods."|speech|DOUG|M
953|BOB|Are we all good?|speech|BOB|M
954|WOODY|"Yeah, Bob. We're all good.
Woody smiles at Doug."|speech|WOODY|M
955|"DOUG
(TO BOB)"|"Throw us that paddle.
Bob nods and picks up a paddle. He throws it toward the
canoe, but it lands ten yards short and sinks."|speech|DOUG|M
956|BOB|"Shit. Hold on.
""Wild Hogs"" writers first draft 7/06/05 94.
Bob grabs another paddle and throws it. This time it
lands even shorter. Bob looks around for another paddle."|speech|BOB|M
957|DOUG|Were those the only two paddles?|speech|DOUG|M
958|"BOB
(BUMMED)"|Yeah.|speech|BOB|M
959|DOUG|"Oh.
Bob sits down on the grass."|speech|DOUG|M
960|BOB|You guys'll drift in.|speech|BOB|M
961|"DOUG
(BUMMED)"|"Yeah.
Woody and Doug look around at the water. It's as still
as glass. They sit there awkwardly as Bob waits on
shore."|speech|DOUG|M
962||INT. BUD AND MAGGIE'S HOUSE - SAME TIME|location||
963|"DOUG
(BUMMED)"|"A cook from the diner is at the kitchen stove, making
something in a big pot, as a crowd of townspeople eat in
the kitchen and dining room. MAGGIE and DUDLEY cross
through the kitchen, and out to the front porch."|speech|DOUG|M
964||EXT. BUD AND MAGGIE'S HOUSE - FRONT PORCH - CONTINUOUS|location||
965|"DOUG
(BUMMED)"|Maggie sits on the porch swing and takes a breath.|speech|DOUG|M
966|MAGGIE|"Well, we can't seat many people in there,
but at least we're back in business."|speech|MAGGIE|F
967|DUDLEY|Sorry those jerks are in your diner.|speech|DUDLEY|M
968|MAGGIE|"Ah, we're used to them costing us money.
Last year we spent more on window glass
than pancake batter. All because of
them.
""Wild Hogs"" writers first draft 7/06/05 95."|speech|MAGGIE|F
969|DUDLEY|"It makes me sick. Thinking they're too
good for pancakes."|speech|DUDLEY|M
970|MAGGIE|"No, I meant... They damage the diner a
lot. They damage the whole town. I'm
just sorry you guys got dragged into it.
You were just out to have a good
vacation.
Dudley looks at Maggie sincerely."|speech|MAGGIE|F
971|DUDLEY|"This has been the best vacation of my
life. I met you.
Maggie blushes."|speech|DUDLEY|M
972|MAGGIE|"You bikers probably tell all the girls
that.
This hits Dudley. He suddenly looks troubled."|speech|MAGGIE|F
973|DUDLEY|"Maggie, I have to tell you something.
I'm not really a cool biker or a cool...
anything. I'm a computer programmer. A
nerd. My cat doesn't even like me. She
watches me sleep and I don't know why. I
think she's waiting for me to stop
breathing. I'm just a... Geek. I'm
sorry if you thought I was somebody I'm
not.
Maggie takes this in. After a moment, she smiles and
kisses Dudley."|speech|DUDLEY|M
974|MAGGIE|"You're not a geek, Dudley. You're sweet
and your honest and... You're the
coolest guy I know. Your cat is crazy if
it doesn't like you as much as I do.
Dudley smiles. He has completely fallen for her."|speech|MAGGIE|F
975|MAGGIE (CONT'D)|"Well, I better get back inside. I've got
to set some chairs up in the family room
for the lunch rush. People gotta eat.
""Wild Hogs"" writers first draft 7/06/05 96.
Maggie smiles and heads inside. Dudley watches her go,
then grits his teeth."|speech|MAGGIE|F
976|DUDLEY|"Oh, people will eat. Don't you worry,
Maggie. People will eat.
SMASH CUT TO:"|speech|DUDLEY|M
977||INT. MAIN STREET DINER - A FEW MINUTES LATER|location||
978|DUDLEY|"DUDLEY kicks open the front door. JACK and the other
Hells Angels are inside, drinking and carrying on."|speech|DUDLEY|M
979|DUDLEY|"Alright, let's end this!
The Hells Angels don't even notice him. Dudley bites his
lip in frustration."|speech|DUDLEY|M
980|"DUDLEY (CONT'D)
(YELLS)"|"Hey! !
Dudley takes a table full of empty beer glasses and flips
it over. Everyone in the diner goes silent and looks at
him. Jack stands up and smiles."|speech|DUDLEY|M
981|JACK|"Well, well. One of you came to face the
music, huh? That's brave. And stupid.
The Hells Angels laugh. Dudley takes a deep breath and
walks up to Jack."|speech|JACK|M
982|DUDLEY|"I'm not here to face any music. I'm here
to make you a deal. A deal I think you'd
be smart to take."|speech|DUDLEY|M
983|JACK|Yeah? What deal?|speech|JACK|M
984|DUDLEY|"You leave the town of Lucas, and my
friends alone, and I do something for
you. Something you can't live without.
Jack looks interested. Dudley confidently sets a laptop
on the counter, and punches a few keys. He swivels it
around to show the gang.
""Wild Hogs"" writers first draft 7/06/05 97."|speech|DUDLEY|M
985|DUDLEY (CONT'D)|"See where that says ""Domain for sale?""
Guess what that means. Your gang doesn't
have a website! Nothing! No way to tell
people about your history, post photos,
sell shirts... You guys are living in
the complete dark ages!
(laughs cockily, then)
So they way I see it: I need a favor
from you and you need a favor from me.
Jack walks over to the computer and looks at Dudley for a
moment. He then picks the computer up and smashes it
down on the ground. It breaks into a hundred pieces.
Jack smiles at Dudley and puts his foot through what's
left of it. The Hells Angels stifle laughter. Dudley is
starting to look a little nervous."|speech|DUDLEY|M
986|"JACK
(TO DUDLEY)"|"No deal.
Dudley nods."|speech|JACK|M
987|DUDLEY|"Okay, then. Thanks for hearing me out.
Dudley starts for the door, but several Hells Angels move
over and block his path. Dudley stops and collects
himself for a moment - then breaks into a panicked sprint
for the other exit. The Hells Angels quickly spring into
action and tackle him to the ground."|speech|DUDLEY|M
988|DUDLEY (CONT'D)|"Sanctuary! Sanctuary!!
The Hells Angels pull off him, confused."|speech|DUDLEY|M
989|OILCAN|What?|speech|OILCAN|M
990|DUDLEY|"Sanctuary. You have to take me to a
church and leave me alone.
The Hells Angels look at each other and shrug."|speech|DUDLEY|M
991|"OILCAN
(TO DUDLEY)"|"No we don't.
""Wild Hogs"" writers first draft 7/06/05 98."|speech|OILCAN|M
992|"DUDLEY
(DEFEATED)"|"I know.
The Hells Angels move back in on him. Dudley closes his
eyes and rolls into a ball."|speech|DUDLEY|M
993||EXT. STREET IN FRONT OF MAGGIE'S HOUSE - SAME TIME|location||
994|"DUDLEY
(DEFEATED)"|"DOUG, BOB, and WOODY are walking back from the lake, and
pass by Maggie's house. BUD, standing on the porch, sees
them and smiles."|speech|DUDLEY|M
995|BUD|"If you're heading back to town, I
wouldn't go on an empty stomach.
The guys see Bud and smile."|speech|BUD|F
996|BUD (CONT'D)|"Come have lunch. This is kind of our
""fallout"" diner. Smaller kitchen, but
less piss on the bathroom floor."|speech|BUD|F
997|DOUG|"Well, we can change that.
Bud laughs as the guys enter the house."|speech|DOUG|M
998||INT. BUD AND MAGGIE'S HOUSE - A FEW MINUTES LATER|location||
999|DOUG|"DOUG, BOB and WOODY are sitting at one of many card
tables arranged in the family room, eating lunch.
CHARLEY enters through the front door.."|speech|DOUG|M
1000|CHARLEY|"Hey, guys. Having your final meal?
Charley laughs. Doug, Bob and Woody don't."|speech|CHARLEY|M
1001|CHARLEY (CONT'D)|Sorry.|speech|CHARLEY|M
1002|"BOB
(TO CHARLEY)"|Where are Buck and Earl?|speech|BOB|M
1003|CHARLEY|"They're coming. Buck's ear is giving him
some equilibrium problems.
""Wild Hogs"" writers first draft 7/06/05 99.
EARL ENTERS, holding the door open for BUCK, who walks
through slowly."|speech|CHARLEY|M
1004|"EARL
(TO BUCK)"|Just keep your eyes forward and head up.|speech|EARL|M
1005|BUCK|"I'm fine.
Buck walks a few more steps, then starts to tilt left.
He quickly loses his balance and falls sideways, taking
out a card table full of food and the old man sitting at
it."|speech|BUCK|M
1006|EARL|"Goddammit.
Earl helps Buck up and they join the guys at their table."|speech|EARL|M
1007|BUCK|"Hey, guys. Having your final meal?
Buck and Earl laugh. Nobody else does."|speech|BUCK|M
1008|CHARLEY|"(sternly, to Buck and Earl)
That's out of line, guys."|speech|CHARLEY|M
1009|EARL|"Sorry.
Buck looks around the table."|speech|EARL|M
1010|BUCK|Hey, isn't one of you missing?|speech|BUCK|M
1011|WOODY|"Yeah, Dudley's with Maggie somewhere.
MAGGIE COMES OUT OF THE KITCHEN and approaches the table."|speech|WOODY|M
1012|MAGGIE|Hey, guys. Where's Dudley?|speech|MAGGIE|F
1013|DOUG|He's with you, isn't he?|speech|DOUG|M
1014|MAGGIE|"No. I thought he went to find you guys.
Doug shares a worried glance with Bob and Woody.
""Wild Hogs"" writers first draft 7/06/05 100."|speech|MAGGIE|F
1015|"DOUG
(TO CHARLEY)"|"Charley, can I borrow your phone?
Charley hands it to him, and Doug starts to dial."|speech|DOUG|M
1016|DOUG (CONT'D)|Dudley has mine. I'll just call him.|speech|DOUG|M
1017|WOODY|"He has a phone? What happened to
freedom?"|speech|WOODY|M
1018|DOUG|"He needed to call his answering machine
so his cat could hear his voice."|speech|DOUG|M
1019|(THEN)|Here we go. It's ringing...|speech||
1020|(TO MAGGIE)|"He probably snuck off somewhere to buy
you some romantic gift or something. No
big deal."|speech||
1021|BOB|"That's it. He's never had a girlfriend
so he's probably getting carried away.
He once drank eighteen Mocha Latte's
because the Starbucks clerk was smiling
at him."|speech|BOB|M
1022|WOODY|"I remember that. His pee turned brown
and he started crying."|speech|WOODY|M
1023|DOUG|"Yeah. And the girl wasn't even smiling -
she just had a cleft lip."|speech|DOUG|M
1024|(INTO PHONE)|Hello? Dudley?|speech||
1025||INT. MAIN STREET DINER - SIMULTANEOUS|location||
1026|INTERCUT WITH:|"Jack stands next to Dudley, who is duct-taped to a chair
with so much tape that it looks like he's in a cocoon.
Only his head is uncovered. Jack holds Dudley's
cellphone."|speech|INTERCUT WITH:|?
1027|"JACK
(INTO PHONE)"|"Try again, asshole.
""Wild Hogs"" writers first draft 7/06/05 101."|speech|JACK|M
1028||INT. BUD AND MAGGIE'S HOUSE - SIMULTANEOUS|location||
1029|DOUG|"(knowingly, to group)
Nope. The Hells Angels have him.
Doug gives a look to the other guys. They mouth ""Shit:"""|speech|DOUG|M
1030||INT. MAIN STREET DINER - SIMULTANEOUS|location||
1031|"JACK
(INTO PHONE)"|"Damn right, the Hells Angels. Your
friend paid us a little visit. And now
he's hurting reeeeal bad."|speech|JACK|M
1032|DUDLEY|"No, I actually feel pretty--
Jack kicks Dudley's chair with his foot. It tips over
and lands on it's side - with Dudley in it. Dudley looks
out at the floor, helpless."|speech|DUDLEY|M
1033|DUDLEY (CONT'D)|Ow!|speech|DUDLEY|M
1034|(THEN)|"Hey, a peanut.
Dudley tries to stick his tongue out to get the peanut.
Jack notices and kicks it away."|speech||
1035|DUDLEY (CONT'D)|Crap.|speech|DUDLEY|M
1036|"JACK
(INTO PHONE)"|"So here's what we're going to do, now.
You guys are going to pay us a visit.
And you're going to bring a ""disobedience
fee,"" of ten thousand dollars. Cash.
And don't even think about calling any
cops. Just you guys and ten grand. And
if you don't show up in an hour - Well
then, We'll just take the fine out of
your friend's legs... Which we're going
to break with a tire iron."|speech|JACK|M
1037|DUDLEY|"(yelling to phone)
Don't bring the money, guys!"|speech|DUDLEY|M
1038|(MORE)|"""Wild Hogs"" writers first draft 7/06/05 102."|speech||
1039|DUDLEY (CONT'D)|"I'm a computer programmer! I don't need
my legs!
Jack considers this and turns back to the phone."|speech|DUDLEY|M
1040|"JACK
(INTO PHONE)"|His hands! We'll break his hands!|speech|JACK|M
1041|DUDLEY|"Dammit.
(yelling to phone)
Bring the money!"|speech|DUDLEY|M
1042||INT. BUD AND MAGGIE'S HOUSE - SIMULTANEOUS|location||
1043|DUDLEY|Doug shakes his head at Dudley's stupidity.|speech|DUDLEY|M
1044|"DOUG
(INTO PHONE)"|"We'll bring the money. Just don't touch
our friend!"|speech|DOUG|M
1045||INT. BIKER BAR - SIMULTANEOUS|location||
1046|"JACK
(INTO PHONE)"|"Oh, I won't touch him if you bring that
money. But if you don't, I'll be
touching him all night long. And I'll be
enjoying it.
The other bikers suddenly stifle laughter."|speech|JACK|M
1047|JACK (CONT'D)|"What!? There was nothing wrong with that
one! That was tough! Those guys are
afraid of me, now. They know how much I
want 'em!
The gang laughs again."|speech|JACK|M
1048|JACK (CONT'D)|"Shut up!!
The gang stops laughing, off Jack's warning glare.
Dudley looks up from the floor."|speech|JACK|M
1049|DUDLEY|"Hey can we call my cat, now? She needs
to hear my voice.
""Wild Hogs"" writers first draft 7/06/05 103.
Jack looks down at Dudley, then to the other bikers."|speech|DUDLEY|M
1050|"JACK
(TO BIKERS)"|"Get me more duct tape?
A biker nods and grabs another role of duct tape. He
heads over to Dudley."|speech|JACK|M
1051|DUDLEY|Crap.|speech|DUDLEY|M
1052||INT. BUD AND MAGGIE'S HOUSE - A FEW MINUTES LATER|location||
1053|DISSOLVE TO:|"DOUG sits in a chair, deep in thought. BOB, WOODY, EARL,
BUCK, and BUD stand with other members of the town.
MAGGIE is on a couch, sobbing into her hands."|speech|DISSOLVE TO:|?
1054|"MAGGIE
(CRYING)"|"Sweet Dudley. He went there to save
everybody and now they're going to break
his hands."|speech|MAGGIE|F
1055|DOUG|"No they aren't. We're going to get him
back."|speech|DOUG|M
1056|CHARLEY|"We sure are. I'm going to call the
Highway Patrol. They'll be there in--"|speech|CHARLEY|M
1057|BOB|"No way. They said no law. We can't risk
them doing anything to Dudley."|speech|BOB|M
1058|WOODY|"Bob's right. We can call the Highway
Patrol after we get Dud back, but we
shouldn't piss these guys off while he's
still in their hands."|speech|WOODY|M
1059|BOB|"I'm going to call Karen and have the cash
wired out of our savings."|speech|BOB|M
1060|WOODY|"No. No way. This is my fault. All this
is my fault. I have some money in my
severance package. We're using it.
""Wild Hogs"" writers first draft 7/06/05 104."|speech|WOODY|M
1061|MAGGIE|"Wait, he did this because of me. I have
a thousand dollars in tip money I want to
put in."|speech|MAGGIE|F
1062|BUD|"I have a couple thousand in the diner
emergency fund I'll put in, too.
Doug, who has been thinking all this over, stands up from
his chair."|speech|BUD|F
1063|DOUG|"No. Nobody is paying anything.
Everyone stops and gives Doug a puzzled look. He has a
new fire behind his eyes. His suburban quietude has
transformed into something more... valiant."|speech|DOUG|M
1064|WOODY|What?|speech|WOODY|M
1065|DOUG|"We're not calling the Highway patrol.
We're not gathering ten thousand dollars.
We're going over there and getting our
friend back."|speech|DOUG|M
1066|CHARLEY|I don't think that's the safest plan.|speech|CHARLEY|M
1067|DOUG|"It's not. But sometimes you have to do
the things that aren't safe, to create a
world that you're happy being in. These
Hells Angels don't want our ten thousand
dollars. They want our dignity. They
want us to be afraid of them just like
this town is. And once they know we're
afraid, they can do whatever they want.
That's how these guys exist. That's how
they ride into this town and tear it to
pieces... Because people want to keep
their lives safe so badly, they give up
the best part about it...
Doug takes his Wild Hogs jacket and pulls it on."|speech|DOUG|M
1068|DOUG (CONT'D)|".The adventure.
Doug looks at Woody and Bob. Woody smiles and pulls on
his jacket.
""Wild Hogs"" writers first draft 7/06/05 105."|speech|DOUG|M
1069|WOODY|"And the friends.
Woody steps over to Doug. Bob looks at them for a
moment, then finally smiles and pulls on his jacket."|speech|WOODY|M
1070|BOB|"Let's go slap the bull.
Doug smiles and taps fists with Bob and Woody."|speech|BOB|M
1071||EXT. MAIN STREET - LATER|location||
1072|CUT TO:|"MUSIC CUE: BLUE OYSTER CULT'S ""(DON'T FEAR) THE REAPER.""
DOUG, BOB and WOODY walk along main street, shoulder to
shoulder. They look to each other with a smile. Even
though they're walking into the mouth of the beast,
they're finally who they were in college again.
Fearless. They approach the diner and stand out on the
street, like gunslingers in the Old West, calling their
enemy out of the saloon.
MUSIC CUE: FADE OUT
The front door of the bar opens and the HELLS ANGELS
swagger out. After a moment, the gang parts and JACK
steps out in front of them."|speech|CUT TO:|?
1073|JACK|"Well, well. The ""Wild Hogs."" I'm glad
to see you're finally showing us a little
respect."|speech|JACK|M
1074|DOUG|"Where's Dudley?
Jack turns back and nods at one of the Hells Angels.
They push DUDLEY forward. We see he is now completely
cocooned in duct-tape - like a mummy. There is only a
small slit for his mouth and eyes."|speech|DOUG|M
1075|DUDLEY|"(muffled from tape)
Hey, guyth.
Doug shakes his head."|speech|DUDLEY|M
1076|DOUG|"Just hold tight, Dudley.
""Wild Hogs"" writers first draft 7/06/05 106.
Dudley tries to nod, but can't. He leans his torso back
and forth to signal ""yes."""|speech|DOUG|M
1077|"DOUG (CONT'D)
(TO JACK)"|All right. Hand him over.|speech|DOUG|M
1078|JACK|"Sure. Where's the cash?
Doug looks to Bob and Woody. They nod encouragingly.
Doug gathers his courage and turns back to Jack."|speech|JACK|M
1079|DOUG|"We're not giving you any money.
Jack looks surprised."|speech|DOUG|M
1080|JACK|Excuse me?|speech|JACK|M
1081|DOUG|"We're not going to play your games.
We're all adults, here. It's not
highschool. I'm sorry your bar got
burned down, and we'll be glad to help
you get it rebuilt, but we're done being
bullied by you. Now give us back Dudley,
and get out of this town.
The Hells Angels start to laugh. Jack turns back to them
and smiles, ""Can you believe these guys?"" Doug is
starting to lose his cool."|speech|DOUG|M
1082|DOUG (CONT'D)|"(yells to Jack)
Give us back our friend, asshole!
The Hells Angels are suddenly silent. Jack turns back
and looks at Doug in disbelief - then rage. Doug starts
to look a little worried."|speech|DOUG|M
1083|JACK|What did you just call me?|speech|JACK|M
1084|DOUG|"(losing some confidence)
Ass... hole."|speech|DOUG|M
1085|JACK|"You know what? I was just going to
pulverize your friend, here."|speech|JACK|M
1086|(MORE)|"""Wild Hogs"" writers first draft 7/06/05 107."|speech||
1087|JACK (CONT'D)|"But now I'm pissed off. You're all going
to get hurt. Hells Angels style. Guys!
The Hells Angles nod and pick up various weapons:
Crowbars, tire irons, bats... They start moving towards
Doug, Woody and Bob. Bob looks to Doug."|speech|JACK|M
1088|"DOUG
(TO BOB)"|What!? I thought they'd back down!|speech|DOUG|M
1089|WOODY|"We can still outrun them. They're fat.
Woody turns around to see Hells Angles have now closed in
behind them, blocking their escape. Jack smiles."|speech|WOODY|M
1090|JACK|Hear that, guys!? He called you all fat!|speech|JACK|M
1091|WOODY|"shit.
(to Hells Angels)
I meant full-figured.
The Hells Angels close to within a few feet of the ""Wild
Hogs,"" and raise their weapons to strike."|speech|WOODY|M
1092|DOUG|"Wait!! Wait a minute!
The Hells Angels stop."|speech|DOUG|M
1093|"DOUG (CONT'D)
(TO JACK)"|"You want to beat the shit out of us?
Fine. But you outnumber us forty to
three. You think there's honor in that?
Why don't we make it fair, if you guys
are so freaking tough? The leader of our
gang against the leader of yours.
Jack smirks. He's twice as big as Doug."|speech|DOUG|M
1094|JACK|Me against you?|speech|JACK|M
1095|DOUG|"Yeah. But not just for Dudley. If you
win, we'll give you ten grand and go back
home. You'll never see us again. But...
If I win, you let Dudley go and you never
set foot in Lucas again. This town is
off limits to the Hells Angels. Forever.
""Wild Hogs"" writers first draft 7/06/05 108.
Jack looks back to the Hells Angels, who chuckle. This
will be a quick fight."|speech|DOUG|M
1096|DOUG (CONT'D)|"Well? You in, or are you too much of a
bitch?
The Hells Angels freeze. Jack grits his teeth in rage
and turns back to Doug."|speech|DOUG|M
1097|JACK|All right. Let's party, tough guy.|speech|JACK|M
1098|DOUG|"Great.
Doug nods, trying to look confidant, but it's quickly
fading away."|speech|DOUG|M
1099|"DOUG (CONT'D)
(UNSURE)"|Great.|speech|DOUG|M
1100||EXT. TOWN SQUARE - A FEW MINUTES LATER|location||
1101|CUT TO:|"DOUG and JACK are standing ""in their corners,"" opposite
each other in the dirt parking lot. They're surrounded
by a circle of Hells Angels, rowdily waiting for the
fight to commence. WOODY and BOB coach Doug in his
corner."|speech|CUT TO:|?
1102|WOODY|"Just stay clear of the big punches.
You've got more stamina than this guy."|speech|WOODY|M
1103|DOUG|All right. When do I hit back?|speech|DOUG|M
1104|WOODY|"Um... Just try and get him tired. I
don't think punches will do much to him.
Doug gives Woody a concerned look. Woody shrugs. Jack
steps into the circle and throws off his jacket."|speech|WOODY|M
1105|"JACK
(CALLING OUT)"|"Time for your beating, yuppie!
7/06/05 109.
""Wild Hogs"" writers first draft"|speech|JACK|M
1106|"DOUG
(TO BOB)"|"Tell my wife I won - then got hit by a
truck.
Doug takes a deep breath and starts into the circle."|speech|DOUG|M
1107|"DOUG (CONT'D)
(TO JACK)"|"All right. Let's do this--
Doug doesn't even finish his sentence as Jack lands a
punch on the side of his head. Doug is stunned, as Jack
sends his other fist crashing into Doug's forehead. Doug
goes flying backwards, and falls down in the dirt. The
Hells Angels cheer. Jack high fives them as Doug
struggles back to his feet and looks back at Woody and
Bob, cradling his face."|speech|DOUG|M
1108|DOUG (CONT'D)|Ow! Dammit Jesus that hurt!|speech|DOUG|M
1109|(TO WOODY)|"It really hurts. Damn!
Jack comes back over to Doug. Jack throws another right,
but this time Doug ducks, still cradling his jaw."|speech||
