|character|text|type
218|COUNCILMAN #2|"So I can tell my people there
isn't a headhunter running around
the wilds of Quebec?"|speech
219|GRACE|"No headhunters, sir.   However, a
killer is out there."|speech
220||"(CONTINUED)
15."|unknown
221||CONTINUED:|stage direction
222|COUNCILMAN #1|"Director Gillet. Do you have the
victim identified?"|speech
223|DIRECTOR GILLET|"No name yet, sir. We have someone
from the University recreating his
face from the skull."|speech
224|COUNCILMAN #1|"Why, after two years, has nobody
reported him missing?"|speech
225|GRACE|"He wasn't missed. He had no
family, or moved often. He had
the musculature of a serious
outdoorsman. He spent a lot of
time in his kayak."|speech
226|COUNCILMAN #1|"The big question is who killed
him."|speech
227|GRACE|"Always is, sir. I can give you a
rough profile; white male, thirty
to thirty-four. Has some college
but no degree. Neat in
appearance. At least six feet
tall. Very intelligent. Charming
when necessary. He uses murder as
a tool, probably in furtherance of
a criminal endeavor. He's killed
before and will again unless
caught."|speech
228||"Laval and Reynaud write furiously.     Gillet is impressed.
As are the Councilmen."|stage direction
229|COUNCILMAN #1|"We really appreciate the FBI
sending you. When can we expect
your report?"|speech
230|GRACE|A couple days, sir.|speech
231||INT. TASK FORCE ROOM - DAY (LATER)|location
232||"Grace writes notes on a yellow pad. Inspectors Laval and
Reynaud cross, Laval shows her an artist's sketch of the
victim."|stage direction
233||"(CONTINUED)
16."|unknown
234||CONTINUED:|stage direction
235|INSPECTOR LAVAL|Say hello to a dead man.|speech
236||"INSERT SKETCH: The victim has a deep stare, rugged
features, long hair."|stage direction
237||GRACE|unknown
238|INSPECTOR LAVAL|Shame.   Good-looking guy.|speech
239|INSPECTOR LAVAL|"This is more than we had. Thank
you."|speech
240||"Laval has declared peace.      Grace smiles.   Reynaud still
keeps his distance."|stage direction
241||INT. HOTEL ROOM - NIGHT|location
242||"A very nice bed and breakfast. Grace enters and finds
her luggage waiting. She loves the room. Antiques, art.
Grace finds a bottle of wine and a note from Gillet. She
smiles. Grace checks the mini fridge; bingo. Cracks a
Moosehead. Her CELL RINGS."|stage direction
243||(into phone)|unknown
244|GRACE|Vanderholt?|speech
245||(filtered)|unknown
246|INSPECTOR LAVAL (V.O.)|"We named the victim; Curtis
Kohler. The forensic dentist just
verified the ID."|speech
247|GRACE|With a C?|speech
248||"INSPECTOR LAVAL (V.O.)
(filtered)"|unknown
249|GRACE|"No. K-O-H-L-E-R. The initials
are for the Montreal River
Company. Kohler worked there as a
guide three years ago. The owner
remembers him because he stole the
wetsuit."|speech
250|GRACE|"Can you do a full records search?
Criminal, credit, commercial
history. Transcripts.
Everything."|speech
251||"(CONTINUED)
17."|unknown
252||CONTINUED:|stage direction
253||(filtered)|unknown
254|INSPECTOR LAVAL (V.O.)|Yes, of course.|speech
255|GRACE|"You're an awesome investigator,
Inspector. Run his name on every
database you can. I'll see you in
the morning."|speech
256||"Grace hangs up. Makes notes on the sketch.       Slips it
into a picture frame."|stage direction
257||INT. TASK FORCE ROOM - DAY|location
258||"Grace, Reynaud and Laval look through a haystack of
computer printouts for needles of information. Grace
stretches. Grabs a donut from a box. Offers the box to
Laval."|stage direction
259|GRACE|"Fruit of the Gods. You know you
want one."|speech
260||"Laval gives in, takes a plain cake. She offers donuts to
Reynaud. He rubs his eyes, shoves aside papers, quietly
to Laval:"|stage direction
261||(subtitled French)|unknown
262|INSPECTOR REYNAUD|"Let's take her down the street. I
will not eat one of those hockey
pucks."|speech
263|INSPECTOR LAVAL|"Let's go down the street. Very
good food. We are inviting you.
Please."|speech
264||Grace grabs her jacket and an armful of reports.|stage direction
265||INT. BISTRO - DAY|location
266||"Locals only. The Inspector's favorite spot, they are
like family here. Grace, Laval and Reynaud at a table in
back. Covered with reports and plates. Grace stops
reading. Tosses aside a printout."|stage direction
267|GRACE|"Mr. Kohler has been dead two
years. No doubt about that.
Right?"|speech
268||"(CONTINUED)
18."|unknown
269||CONTINUED:|stage direction
270|INSPECTOR LAVAL|"Very solid time of death. Two
years ago."|speech
271|GRACE|"So before he died he got his
paychecks, paid his taxes.
Patronized sporting goods stores.
And had long spending gaps where
he was enjoying the great
outdoors. That pattern continues
a year after his death. He gets
some paychecks. Rents an
apartment. Buys a three thousand
dollar kayak. Pays his taxes.
Dead and buried and still paying
his taxes. Then everything stops.
Last Visa charge was to
Travelocity for a plane ticket to
Mexico city."|speech
272|INSPECTOR LAVAL|"Dead men don't pay their bills.
It's identity theft."|speech
273|GRACE|"This isn't someone renting limos
and fancy dinners on someone
else's credit. Lifestyle and
habits don't change."|speech
274|INSPECTOR LAVAL|Computer error?|speech
275|GRACE|Too many independent systems.|speech
276||"INSPECTOR LAVAL
(beat)"|unknown
277|GRACE|"We work organized crime sometimes,
maybe a hit man wanted to lay low.
He assumed the life of a civilian
until things cooled off."|speech
278|GRACE|"You really think a gangster is
going to break his stride and
become a long hair groovy river
guide? Inspector, this guy's
whole life has been stolen.
Someone killed him and became him.
Down to profession and taste in
clothing."|speech
279||Laval and Reynaud trade looks.|stage direction
280||19.|unknown
281||INT. HOTEL ROOM - NIGHT (HOURS LATER)|location
282||"The lights are still on, Grace has fallen asleep on her
bed, still in her clothes, paperwork everywhere. Case
photos now fill the picture frames, cover the walls, even
on the ceiling. KNOCKING at the door. Grace stirs.
Crosses to the door, groggy. She checks the peephole.
Cracks the door. It's Inspector Laval."|stage direction
