|character|text|type
302|FATHER REILLY|"You know why, Blake - he aged out.
We don't have the resources to keep
boys on after sixteen -"|speech
303|BLAKE|"The Wayne Foundation gives money
for that -"|speech
304|FATHER REILLY|Not for two years now.|speech
305|BLAKE|He has a brother here, right?|speech
306|FATHER REILLY|Mark. I'll tell him.|speech
307|BLAKE|"I'd like to, if that's okay.
22."|speech
308||EXT. PLAYGROUND, ST. SWITHIN'S - MOMENTS LATER|location
309||Father Reilly watches as Blake sits with Mark - ten.|stage direction
310|BLAKE|I'm sorry.|speech
311||Mark nods slowly. Staring straight ahead.|stage direction
312|BLAKE|What was he doing in the tunnels?|speech
313|MARK|"Lot of guys been going down the
tunnels when they age out. Say you
can live down there. Say there's
work down there."|speech
314|BLAKE|"What kind of work are you gonna
find in the sewers?"|speech
315|MARK|"More than you can find up here, I
guess."|speech
316||Blake considers this. Troubled.|stage direction
317||INT. DIVE BAR - NIGHT|location
318||"Selina Kyle, in a little black dress, walks in with a drunk
in a Hawaiian shirt. She sits him on a bar stool - walks
over to a table where a neatly dressed man, Stryver, sits."|stage direction
319|STRYVER|You brought a date?|speech
320|SELINA|"I like having someone around to
open doors for me."|speech
321||"Selina glances around. Things scattered throughout the bar.
Jumpy. Selina hands an envelope to Stryver."|stage direction
322|SELINA|Right hand. No partials.|speech
323||"Stryver slides a transparency out of the envelope. Holds it
up to the light. Four perfect fingerprint transfers."|stage direction
324|SELINA|23.|speech
325|STRYVER|Very nice.|speech
326||He pockets the envelope.|stage direction
327|SELINA|"Not so fast, handsome. You got
something for me?"|speech
328|STRYVER|Oh, yes.|speech
329||"Stryver signals a Thug who locks the door. Another Thug
joins them at the table. Selina smiles."|stage direction
330|SELINA|"I don't know what you're going to
do with Mr. Wayne's prints...but
I'm guessing you'll need his thumb."|speech
331||As Stryver checks the envelope again -|stage direction
332|SELINA|You don't count so good, huh?|speech
333|STRYVER|I count fine.|speech
334||The Second Thug puts a gun to Selina's head.|stage direction
335|STRYVER|"In fact, I'm counting to ten right
now..."|speech
336||"Selina looks in his eyes. The Thug cocks his gun. She
blinks."|stage direction
337|SELINA|Okay, okay -|speech
338||"She reaches for her purse. The Thug stops her, reaches in
himself - pulls out a cellphone. Slides it across the table."|stage direction
339|SELINA|"My friend is waiting outside. Just
hit 'send'..."|speech
340||"Stryver looks at the phone. Hits 'send'. Selina sizes up her
options. A knock on the door. Second Thug hides his gun. The
door opens - a young woman, Jen. She enters, cheerful, spots
Selina. Pulls out an envelope, looks around."|stage direction
341|SELINA|24.|speech
342|JEN|Place is a little dead.|speech
343|SELINA|"(takes envelope, tense)
It'll liven up in a minute, trust
me."|speech
344|JEN|Everything okay?|speech
345|SELINA|Great. Catch you later.|speech
346||Jen leaves. Stryver checks the envelope. Satisfied.|stage direction
347|SELINA|"It would've been a lot easier to
just give me what we agreed."|speech
348|STRYVER|"We can't have loose ends. And even
in that dress, no one's going to
miss you."|speech
349|SELINA|No. But my friend over there...?|speech
350||"Stryver looks at Selina's 'date' drooling into a bowl of
nuts at the bar - he looks familiar..."|stage direction
351|SELINA|"Every cop in the city's missing
him."|speech
352||"Across the bar, the TV on mute -
MANHUNT FOR MISSING CONGRESSMAN.
Stryver looks at Selina."|stage direction
353|STRYVER|"Cute. But they're not gonna be
looking in a place like this."|speech
354|SELINA|"I don't know... You did just use
his cell phone."|speech
355||"Stryver glances down at the cell phone as - SCREECH - the
Thugs look out the window at cop cars and SWAT units
descending on the bar. Stryver glances at the window and -
SMASH - Selina CRACKS his head against the table, grabs"|stage direction
356|SELINA|25.|speech
357||"Second Thug's gun hand, flips over the table, firing at the
other Thugs, who drop. The SWATs batter down the door.
Selina crouches, cowering, screaming."|stage direction
