|character|text|type
280|WOMAN CLERK|Sir, you waited on line.|speech
281|BOURNE|Yeah, I know...|speech
282||"But he's already bailing, walking away from the woman, the
window, the room -- he's out of here --"|stage direction
283||INT. U.S. CONSULATE LOBBY -- DAY|location
284||"BOURNE on the move -- hustling back toward the lobby -- trying
to snag a view out to the street -- there's a window just
ahead and --
BOURNE'S WINDOW POV -- ZURICH COPS -- outside -- on the street --
half-a-dozen of them lingering around the entry gate and --
BOURNE stalled for a moment -- options dwindling -- he can't
go back to the passport office -- he can't go out the front
and --
The lobby looks tough -- there are two other points of entry
into the main building, but they're both guarded by MARINES
and METAL DETECTORS --
As he gets closer -- it gets worse --
A ZURICH POLICE INSPECTOR near the door, in deep conversation
with TWO MARINES and THE EMBASSY SECURITY OFFICER and --
BOURNE trying to burrow through the human traffic -- trying
to get to THE LARGER OF THE TWO ENTRY GATES -- this one the
farthest from the front door and the passport office corridor,
and it's the most crowded -- A COUPLE PEOPLE lined up here --
waiting for one of THE THREE MARINES STAFFING THIS POST to
check their bags and pass them through a metal detector and --"|stage direction
285|SECURITY CHIEF (O.S.)|-- stop! -- stop right there! --|speech
286||BOURNE turns back -- as does everyone else in the lobby --|stage direction
287||(from across the lobby)|location
288|SECURITY CHIEF|"-- YOU -- red bag -- the red bag --
stop right there! -- hands up! --"|speech
289||"BOURNE glancing back -- ONE OF THE GATE MARINES BEHIND HIM --
the guy's raising his M-16 --"|stage direction
290|GUN MARINE|"-- you heard him -- let's move it! --
down -- let's go! --"|speech
291||"BOURNE nodding -- total compliance -- starting to drop --
but only starting, because now --
He's swinging the backpack and --
THE GUN MARINE -- nailed -- blind-sided -- no chance and --
BOURNE -- all motion -- all forward -- all perfect -- vaulting
the metal detector even as he pulls ONE OF THE PEOPLE ON
LINE around to shield his back and --
ANOTHER GATE MARINE -- right there -- trying to grab him --
making his move -- BOURNE -- almost an afterthought -- his
boot -- like a knife -- out of nowhere -- SNAP! -- the guy's
arm just shattered and --
THE SECURITY CHIEF -- freaking out -- TWO MARINES WITH HIM --
they're raising their weapons and there's people in the lobby
and --"|stage direction
292|SECURITY CHIEF|-- no -- no -- hold your fire! --|speech
293||"BOURNE -- landing hard on THE GUN MARINE -- rolling away
from the gate -- into the building now -- coming up with the
backpack and --"|stage direction
294|SOMEONE SCREAMING|"-- he's got a gun! -- he's got a
gun! --"|speech
295||"And he does -- BOURNE with the M-16! -- coming up with it --
coming up on the move -- swinging it around as he searches
for an escape route and THE GUN -- it's like a magic wand of
hysteria --
PEOPLE IN THE LOBBY -- SCREAMING -- diving away -- everyone
dropping for cover and --
BOURNE -- bailing -- on the run -- sprinting down a hallway --
tossing away the M-16 as he sprints into the building --"|stage direction
296||"(frantic on his radio
now --)"|location
297|THE SECURITY CHIEF|"-- red! -- red! -- red! -- code red! --
South side entrance! -- male -- five-
ten, brown hair -- black jacket --
red bag --"|speech
298||INT. U.S. CONSULATE OFFICE HALLWAY -- DAY|location
