|character|text|type|character_clean|gender
325|PROTHERO|"Wait, wait.  You're, you're the one
that blew the Bailey."|speech|PROTHERO|M
326||V nods and Prothero's eyes go wide.|stage direction||
327|PROTHERO|"You're making a mistake.  I'm
nobody --"|speech|PROTHERO|M
328||"On the floor, he sees the bodyguard's gun.  He kills the
lighter and dives for it.
In the darkness, we hear the struggle.  It ends quickly.
When the lighter flicks back on, V is holding it and the gun."|stage direction||
329|PROTHERO|Oh god, what do you want?|speech|PROTHERO|M
330|V|"I've come to offer you a choice.
Commander Prothero."|speech|V|F
331|PROTHERO|What -- What did you call me?|speech|PROTHERO|M
332|V|Commander Prothero.|speech|V|F
333||Prothero's heart begins to pound.|stage direction||
334|V|"That was your title at Larkhill.
You remember Larkhill, don't you,
Commander?"|speech|V|F
335||EXT.  LARKHILL RESETTLEMENT CAMP - FLASHBACK|location||
336||"A sign reads, ""Larkhill Resettlement Camp."""|stage direction||
337|V (V.O.)|Where they sent the undesirables.|speech|V|F
338||"A caged truck packed with minorities rolls into the gates
which are topped with spools of razor wire."|stage direction||
339||INT.  TRAIN CAR|location||
340||Prothero is sweating.|stage direction||
341|PROTHERO|"I don't know what you're talking
about."|speech|PROTHERO|M
342|V|"Maybe I can help your memory.
Let's see.  Larkhill opened in the
summer of 2009.  You were appointed
it commander.  You wore a uniform
in those days.  You looked very
good in it."|speech|V|F
343||INT.  LARKHILL - PROTHERO'S OFFICE - FLASHBACK|location||
344||Prothero admires his uniform in the mirror.|stage direction||
345|V (V.O.)|"You were a man of many
responsibilities.  You made sure
Larkhill made all its quotas,
especially the oven quotas even
though they required an excessive
amount of maintenance."|speech|V|F
346||EXT.  LARKHILL OVENS - FLASHBACK|location||
347||"We see a detail of black and Indian men, shoveling mounds of
black ash from a series of furnace like ovens.
As the shovels lift, we see blackened bones and burnt skulls."|stage direction||
348||EXT.  LARKHILL MAIN YARD - FLASHBACK|location||
349||Prothero saunters through the lines of camp prisoners.|stage direction||
350|V (V.O.)|"But there was one task you took to
with exceptional relish.  Remember
the medical block, Commander?  I
believe you called it the funny
farm.  You were the one that
selected the prisoners.  You hand
picked each one."|speech|V|F
351||"Prothero steps in front of a woman who remains beautiful
despite the suffering she has endured.  Prothero smiles."|stage direction||
352|PROTHERO|Her.|speech|PROTHERO|M
353||"As the guards grab her, we become aware of a man that is
staring at Prothero.  He is one of the prisoners but we do
not see his face.
Prothero notices the man.  He doesn't like the way the man is
staring at him."|stage direction||
354|PROTHERO|You.|speech|PROTHERO|M
355||INT.  TRAIN CAR|location||
356||Prothero is terrified.|stage direction||
357|PROTHERO|You!  You're him, aren't you?|speech|PROTHERO|M
358||V nods.|stage direction||
359|PROTHERO|"Oh my god!  What are you going to
do?"|speech|PROTHERO|M
360|V|"You gave us a choice, remember,
Commander?  You said we could
cooperate with the doctors or..."|speech|V|F
361||V cocks the gun.|stage direction||
362|V|Hold out your hand.|speech|V|F
363||"Trembling, Prothero sticks out his hand.  V lets the light
die for a moment.
When he flicks it back on, Prothero is holding a long, metal
syringe filled with a murky liquid."|stage direction||
364|PROTHERO|"Oh no, no!  Please I was just doing
what I was told!"|speech|PROTHERO|M
365|V|"Of course you were.  Now I'm
telling you to make a choice.
Either you stick that syringe into
your neck or --"|speech|V|F
366||He presses the gun barrel to Prothero's forehead.|stage direction||
367|V|I can kill you right now.|speech|V|F
368||Prothero begins to blubber.|stage direction||
369|V|"Crying doesn't help, Commander.  I
remember there was a woman who had
been screaming for two days.  You
winked at the doctor and laughed,
""All in the name of science."""|speech|V|F
370|PROTHERO|Please, don't make me do this...|speech|PROTHERO|M
371|V|"It's a difficult choice, isn't it?
Certain death versus something that
might be... worse.  But you never
know.  There is still a chance.
You could survive.  Look at me.
Now, time's up, Commander.  Choose."|speech|V|F
372||"Anger galvanizes his fear and steadily Prothero lifts the
needle towards his neck."|stage direction||
373|PROTHERO|I'll see you in hell.|speech|PROTHERO|M
374||He jams the needle in and sinks the plunger.|stage direction||
375|V|Yes.  I'm quite sure you will.|speech|V|F
376||INT.  TRAIN|location||
377||Train workers with flashlights hurry through the cars.|stage direction||
378|TRAIN MAN|This door's locked!|speech|TRAIN MAN|M
379||He slams a shoulder against it and the door gives in.|stage direction||
380|TRAIN MAN|Holy Christ!|speech|TRAIN MAN|M
381||"Flashlights sweep over the dead bodyguards.  The train man
hears a strange gurgling rasp and he turns, finding Prothero
in his light."|stage direction||
382|TRAIN MAN|What happened here?|speech|TRAIN MAN|M
383||"Prothero is foaming at the mouth while a thick mucus bubbles
from his nose.  His breath comes in tiny rasps."|stage direction||
384|TRAIN MAN|Good lord!  I need a medic here.|speech|TRAIN MAN|M
385||"Prothero becomes more animate, trying to tell the man
something."|stage direction||
386|PROTHERO|Fi... Fi... Fi...|speech|PROTHERO|M
387|TRAIN MAN 2|He's trying to say something.|speech|TRAIN MAN 2|?
388|PROTHERO|Five.|speech|PROTHERO|M
389|TRAIN MAN 1|Five?  Where's the goddamn medic?|speech|TRAIN MAN 1|?
390|PROTHERO|Room five.|speech|PROTHERO|M
391||"Suddenly, his body convulses and blood pours out his ears.
His body slumps over."|stage direction||
392|TRAIN MAN 2|I think he needs a priest.|speech|TRAIN MAN 2|?
393||EXT.  TRAIN STATION|location||
394||"The station is swarming with police.  A stretcher wheels a
body in a black plastic bag out from Prothero's car."|stage direction||
395||INT.  TRAIN CAR|location||
396||"Finch puffs on his pipe, staring at something spray painted
on the wall of the train car: a ""V"" with a circle around it."|stage direction||
397|DOMINIC|"What do you make of this, Mr.
Finch?"|speech|DOMINIC|M
398||"Dominic, Finch's younger assistant, is holding a flower in
his rubber gloved hand."|stage direction||
399|FINCH|"Hmm.  It's a rose.  A violet
carson, I believe.  Strange."|speech|FINCH|M
400|DOMINIC|Strange?|speech|DOMINIC|M
401|FINCH|I didn't think they still existed.|speech|FINCH|M
402|SOLDIER|Mr. Finch!  Sir!|speech|SOLDIER|F
403||Finch turns as a soldier with a radio steps into the car.|stage direction||
404|SOLDIER|"Sir, they want you at headquarters,
sir."|speech|SOLDIER|F
405|FINCH|Now?|speech|FINCH|M
406|SOLDIER|"Yes, sir.  I'm to transport you
immediately."|speech|SOLDIER|F
407|FINCH|"Send the rose to the lab.  Also,
scrape a sample of this paint and
have it analyzed as well.  I'll be
back as soon as I can."|speech|FINCH|M
408||INT.  LEADER'S OFFICE|location||
409||The door opens and Finch steps in.|stage direction||
410|LEADER|"Ah, Mr. Finch.  I sent for you
because what I have to say cannot
be said over a phone or a radio.
What I have to say cannot leave
these four walls.  Do I make myself
clear?"|speech|LEADER|M
411|FINCH|Yes, sir.|speech|FINCH|M
412|LEADER|"I believe in a few things, Mr.
Finch.  I believe in god.  I
believe in the destiny of the
Nordic race.  And I believe in
fascism.  The romans invented
fascism.  They had a symbol for it;
a bundle of twigs bound together.
One twig could be broken but a
bundle would prevail.  That is the
heart and soul of fascism.
Strength in unity.  I tell you
these things knowing full well that
they make you uncomfortable."|speech|LEADER|M
413|FINCH|Well, I...|speech|FINCH|M
414|LEADER|"You have in fact expressed your
discomfort in several arrest
reports, arrests that were, in your
opinion, ""unnecessary.""  The fact
that you are here, that you are not
rotting in a prison cell, is a mark
of my respect and admiration for
you, for your craft, and for what
you have done for this country."|speech|LEADER|M
415||Finch looks at the ground.|stage direction||
416|LEADER|"It is also because I know you,
Finch.  I know what you are.
You're a man like me.  A man who
understands when they are given a
job what must be done.  I
understand you, Finch, and that is
why I can trust you."|speech|LEADER|M
417||He moves in close to Finch.|stage direction||
418|LEADER|"This terrorist knows us, Finch.
These attacks are perfectly
calculated and they are divisive.
He knows what he's doing, Finch.
He knows us all too well."|speech|LEADER|M
419|FINCH|You think he's an insider?|speech|FINCH|M
420|LEADER|"What I think is that this man must
be stopped.  Stopped at all costs
and no one, I repeat, no one is to
be placed above suspicion.  Do I
make myself clear?"|speech|LEADER|M
421|FINCH|Perfectly.|speech|FINCH|M
422|LEADER|England prevails, Mr. Finch.|speech|LEADER|M
423|FINCH|England prevails.|speech|FINCH|M
424||INT.  SHADOW GALLERY|location||
425||"Evey, alone in the Shadow Gallery, stares up at the
inscription above the crooked staircase."|stage direction||
426|EVEY|V, v, v, v, v.|speech|EVEY|F
427|V|"I hear your summons, my lady.  And
obey."|speech|V|F
428||She jumps, V suddenly appearing behind her.|stage direction||
429|EVEY|Oh, V, you scared me.|speech|EVEY|F
430||She turns back to the carving.|stage direction||
431|EVEY|"I was reading the inscription.
What is it?"|speech|EVEY|F
432|V|"A Latin quotation.  A motto.  ""Vi
veri veniversum vivus vici.""  ""By
the power of truth, I, while
living, have conquered the
universe."""|speech|V|F
433||She nods.|stage direction||
434|EVEY|"Yes, I suppose you have.  This
place is the only universe I have
right now."|speech|EVEY|F
435|V|Does that bother you?|speech|V|F
436|EVEY|"I don't know.  I'm so grateful to
you -- I just feel I should help
you, you know, the way you're
helping me.  I mean, that's the
deal, isn't it?"|speech|EVEY|F
437||"V drifts over to the big old Wurlitzer, fingers scanning the
song list."|stage direction||
438|V|"No deals, Evey.  Not unless you
want them."|speech|V|F
439||"She looks up at the inscription as an old blues song begins
to play."|stage direction||
440|EVEY|"I think I do.  Part of me wants to
stay here forever and never have to
face what's going on outside.  But
that's not right.  Is it?  That's
not taking responsibility.  Not
conquering my universe."|speech|EVEY|F
441||She turns to him.|stage direction||
442|EVEY|"I want to help you, V.  I want to
do something.  Can we make a deal?"|speech|EVEY|F
443|V|"Yes.  I think we can make a deal if
you like.  I think I know a way you
could help me very soon indeed."|speech|V|F
444||Evey smiles nervously.|stage direction||
445|EVEY|Good.  That's that, then.|speech|EVEY|F
446||"The blues song curls in the air around them like a heavy
incense."|stage direction||
447|EVEY|"V, you said that Latin thing was a
quote.  Who said it?"|speech|EVEY|F
448|V|"Nobody you'd have heard of.  A
German gentleman named Dr. John
Faust."|speech|V|F
449||He spins her.|stage direction||
450|V|He made a deal too.|speech|V|F
451||EXT.  WESTMINSTER ABBEY - DAY|location||
452||"The church doors have opened with the flow of parishioners as
the final mass of the day has ended.
The tide slowly pours out onto the sidewalk, separating
around the clumps of people that conglomerate to network and
gossip.
Church bells toll in the orange dusk above them.
Helen Heyer, a woman whose spite and guile are hidden behind
her looks and clothes she drapes them with, charges into the
gossipers, her trophy husband in tow, a timid looking man
that we recognize as Conrad Heyer."|stage direction||
453|CONRAD|Hello, Rosemary.  Derek, how --|speech|CONRAD|M
454||Helen's head snaps over at the mention of the name.|stage direction||
455|HELEN|Derek!|speech|HELEN|F
456||"She pushes past Conrad, giving Derek Almond an exuberant kiss
on both cheeks."|stage direction||
457|HELEN|"Darling, how are you?  Hello,
Rosemary."|speech|HELEN|F
458||"Always behind her husband, Rosemary Almond smiles nervously
as she straightens her drab church dress."|stage direction||
