|character|text|type|character_clean|gender
1535||"FROZEN.  Aryan doesn't move.  The FARQ-like necklace of C-4
around Gina's neck.
GINA
struggles against plastic ties, to hear, to see, as...
OBESE SON
shouts, surges past bulky Aryan, heading for Tubbs...
TUBBS
prepares for the autistic son, not seeing behind him...
ARYAN BROTHER #3
rising from a bare mattress with an aluminum baseball bat,
coming up behind Tubbs.
WIDE - TUBBS
slips the Autistic Son, rotating his right arm around the
kid's right arm, getting slashed on the back of his forearm,
but grabbing the Son's wrist as the momentum propels him past
Tubbs, who torques the wrist back.  Screaming, Son's ruined
wrist, Tubbs took the knife, and as the Aryan Brother swings
the bat...
LOW ANGLE:  TUBBS
ducks the bat.  It dents the faux-wood paneling.  Tubbs slams
the knife twice into the man's slide, doubling him up, leaving
the AB Brother to crawl, bleeding, with a 10-inch butcher
knife through his kidney into his right lung...  AND Tubbs'
gun in his left hand has never moved off-target of the Aryan
brother with the detonator in his hand the whole time until
right now:  he snaps a ROUND into the wounded Aryan Brother's
head.  And, that fast, Tubbs' gun is back on target.
AND THE FIERCE EYES OF BULKED-OUT BROTHER
A nihilistic smile dawns there."|stage direction||
1536|ARYAN BROTHER|"Shoot me, she dies.  Hey, fuck it,
man.  We can all go."|speech|ARYAN BROTHER|M
1537||(cool)|location||
1538|TRUDY|That's not what will happen.|speech|TRUDY|F
1539||(that stops him)|location||
1540|TRUDY|What will happen is...|speech|TRUDY|F
1541||(as she's aiming her Car-|location||
1542||"15 and slowly taking up
the slack on the
trigger...)"|unknown||
1543|TRUDY|"...what will happen is, I will put
a round precisely through the
medula at the base of your brain,
at an entry-point mid-distance
between your upper lip and the
bottom of your nose, and you will
be dead from the neck down.  Your
finger won't be able to twitch.  Do
you believe that?"|speech|TRUDY|F
1544|ARYAN BROTHER|Fuck...|speech|ARYAN BROTHER|M
1545||"BLAM.  That's all he gets out.  Trudy does exactly that.
Aryan Brother falls like a felled tree.  Tubbs retrieves the
detonator.  Trudy unties Gina.  Carefully, Tubbs pulls the
sensitive remote detonator from his hands.
TUBBS
puts his coat over Gina.  As she half leaves, turns to the
fallen AB..."|stage direction||
1546|GINA|Motherfucker!|speech|GINA|F
1547||She kicks him in the head.  Tubbs grabs her to pull her off.|stage direction||
1548|TUBBS|He's dead!|speech|TUBBS|M
1549||(on radio, to Castillo)|location||
1550|TRUDY|...got Gina.  She's okay.|speech|TRUDY|F
1551||CUT TO:|unknown||
1552||EXT. INDIAN RIVER - CASTILLO - NIGHT|location||
1553||hears.|stage direction||
1554||(into loud hailer)|location||
1555|CASTILLO|Go!|speech|CASTILLO|F
1556||EXT. RUSTED FREIGHTER - AB SNIPER #2|location||
1557||"with a .50 caliber Burrows is hit about 15 times from MPD
SWAT firing from across the bridge on a down angle towards
him.  MPD helicopters suddenly LIGHT up the sky."|stage direction||
1558||CUT TO:|unknown||
1559||INT. SUBURBAN - YERO|location||
1560||"observing from a block south on the bridge sees the police
assault, raises night-vision binoculars.
YERO'S POV:  HE SEES CROCKETT + ISABELLA
behind structures on the jetty.  Crockett fires with the MPD
SWAT."|stage direction||
1561||INT. SUBURBAN - YERO|location||
1562||"pushes ""send"" on his satellite phone..."|stage direction||
1563||CUT TO:|unknown||
1564||INT. GUAJIRA PENINSULA COMPOUND, COMMUNICATIONS CENTER -|location||
1565||"ENCRYPTION
The technicians are eating in the next room.  We hear the
recording..."|stage direction||
1566||(in Spanish)|location||
1567|YERO|"Isabella.  The gringos are police.
She's their informant...!"|speech|YERO|M
1568||CUT TO:|unknown||
1569||INT. SUBURBAN - YERO|location||
1570|YERO|Go!|speech|YERO|M
1571||EXT. STREET + BRIDGE - YERO'S SUBURBAN|location||
1572||"pulls out, racing to get away from the firefight.  But
BRIGHT LIGHT freezes it...heavy rounds slam into the engine,
crack the block, stream sprays, it seizes up.  Suburban
crashes into a car at the curb.  Yero bails out."|stage direction||
1573||EXT. SKY - HELICOPTER - TUBBS|location||
1574||"half out of his seat, a Galil in full auto on his shoulder,
hovering above Yero and the Suburban."|stage direction||
1575||(loud hailer)|location||
1576|PA|"Freeze!  You're under arrest.  Down
on your knees.  Put your hands on
your head..."|speech|PA|F
1577||"CLOSE:  YERO
does none of that.  Enraged, he pulls up a 9mm H+K SMG to
fire up at the helicopter
ON TUBBS
aiming down at CAM.  The assault rifle unloads in three-shot
bursts.
OVER TUBBS DOWN TO YERO IN THE BRIGHT LIGHT
The pavement, the car and Yero are cratered by the 7.62mm
rounds.  Yero goes down.  Dead."|stage direction||
1578||EXT. STREET - WIDE:  HELICOPTER|location||
1579||"lands.  Tubbs bails, grabbing his duffle bag and the rifle and
turns down the street towards the firefight and Crockett..."|stage direction||
1580||CUT TO:|unknown||
1581||EXT. JETTY - CROCKETT|location||
1582||"holding Isabella down, FIRES past a Toyota.  It's turned into
a sieve.  He tells Isabella to stay behind the engine block.
Then he ASSAULTS the ambush.
SWITEK
is shot in the calf, spins, goes down, gets up, limps to
cover, keeps firing."|stage direction||
1583||EXT. SCRAP FREIGHTER - COLEMAN|location||
1584||"...taking and returning FIRE from Crockett and Zito and from
his left flank from the SWAT team on the bridge...knows every
moment more he's here, more MPD assets are coming in.  He
wants to finish it faster.
LOW + WIDE:  COLEMAN
bails off the freighter onto the dock.  DARK-HAIRED ARYAN
BROTHER with a full auto AK is with him.  They move from
cover to cover, their heavy Kevlar body armor absorbing
rounds.  And they attack Crockett and Zito, who are
outgunned.
CROCKETT + ZITO
run for cover, fire three-shot bursts, run and cover.  But...
ISABELLA
runs from cover into the clear with her handgun firing at the
crazy whites, furious at the betrayal by Yero.  She's shouting
in Spanish.  It's insane.
CROCKETT
sees Isabella, moves.
COLEMAN
sees Isabella, swings his assault rifle onto her as..."|stage direction||
1585|CROCKETT|Isabella!!|speech|CROCKETT|F
1586||"CROCKETT RUNS
and sees Coleman because he's turned he's exposed his legs
and Crockett slows and blows Coleman's legs out from under
him.  Coleman's on the ground, scrambling for his rifle to
kill Isabella.  Dark-Haired NLR is pulling the trigger on
Crockett when BOOM...
TUBBS
fires the M40 grenade launcher loaded with shot.  Dark-Haired
NLR is nearly cut in half.
CROCKETT + ZITO
FIRE at the prone Coleman.  Coleman's dead.
WIDER:  THE FREIGHTERS - THE FIREFIGHT
continues as other NLR battle Miami SWAT.  Meanwhile...
CROCKETT
goes to Isabella, pulls her into the shadows away from
dockside, keeping her low, seemingly away from the police.
OK, how will they get out of here?
OVER CROCKETT + ISABELLA:  TUBBS
approaches from the left.  Tubbs and Crockett's eyes connect.
CLOSER:  TUBBS
sees his partner with this woman.  The frozen moment.
Isabella doesn't understand the changed expression on Tubbs'
face.  We do.
CROCKETT EYE TO EYE WITH HIS PARTNER
50 yards away.  All meaning is transmitted.  And Tubbs
nods...and the nod means:  ""get her out of here...""
As Tubbs speaks into his radio, his right arm belted where it
was slashed, heading towards the diminished firefight, now
under MPD control, as...
CROCKETT RACES ISABELLA AWAY
through the weeds and scrap, away from the firefight, away
from the freighters, AWAY FROM THE POLICE.  Beyond them, we
hear the gunfight diminishing."|stage direction||
1587||CUT TO:|unknown||
1588||EXT. STREET - CROCKETT + ISABELLA|location||
1589||"enter from the rubble-filled industrial lot.  Cars have
stopped, their occupants seeking cover behind them.  Crockett
hesitates not at all.  He grabs a late '80's Mercedes left
with its door open.  Its owner, a middle-aged man at the
curb, starts to object.  Crockett raises his gun.  Owner
demurs.  Crockett steals away in it down the street into the
night, its lights off."|stage direction||
1590||CUT TO:|unknown||
1591||INT. MERCEDES - CROCKETT + ISABELLA|location||
1592||"breathing.  She's hyperventilating.  He steadies her.  Then,
Crockett sees something and she does, too.
CROCKETT'S POV:  A ROADBLOCK
appears around the corner.  Rearview mirror:  flashing lights
on his tail.  Nowhere to go.  Crockett stops.
ISABELLA
thinks this is it.  She's dead.  SWAT, shotguns and assault
rifles, approach."|stage direction||
1593||INT. MERCEDES - CROCKETT|location||
1594|CROCKETT|"Touch the windshield with your
hands.  Let 'em see your hands are
empty.  Steady."|speech|CROCKETT|F
1595||(approaching)|location||
1596|SWAT SERGEANT|"Don't move!  Don't move!  Keep your
hands where I can see them..."|speech|SWAT SERGEANT|M
1597||They do.  Then the SWAT Sergeant stops...|stage direction||
1598|SWAT SERGEANT (cont'd)|...Sonny?|speech|SWAT SERGEANT|M
1599|CROCKETT|Yeah.  Hey, Robert.|speech|CROCKETT|F
1600||The police relax, turn away.|stage direction||
1601|SWAT SERGEANT|Are you okay?!|speech|SWAT SERGEANT|M
1602|CROCKETT|"Yeah.  Going to Miami General.
Check out Gina.  Everybody's okay.
Everybody's fine..."|speech|CROCKETT|F
1603||"Crockett nods and drives through the roadblock.  He drives
away into the night."|stage direction||
1604||CUT TO:|unknown||
1605||INT. MERCEDES - CROCKETT|location||
1606||"does not look at Isabella.  He shoots up the on-ramp onto
I-95.  His eyes at the moment are world-weary and street-
wise.  It's all out.  All is in the open.  Finally, he looks
over his right shoulder at her.
ISABELLA
stares at him.  Incredulous.  For the first time she realizes
he's the police and has been undercover.  And now she hits
him..."|stage direction||
1607||EXT. HIGHWAY - MERCEDES|location||
1608||"swerves across three lanes, up on two wheels, almost rolls,
cuts off a semi, which barely recovers, and spins out onto
the shoulder, off the shoulder, down into the gravel.  It
comes to a stop and..."|stage direction||
1609||INT. MERCEDES - ISABELLA|location||
1610||"tries to bring her .380 around.  Crockett overpowers her.
Takes the gun.  She slams him in the face with a closed fist.
He grabs her wrists, spins her around, pushes her at the
door, handcuffs her behind her back."|stage direction||
1611||EXT. HIGHWAY|location||
1612||"He floors the Mercedes.  It spins through 270 degrees,
scattering gravel and dust, and pulls back onto the freeway,
driving out of the city, away from Miami, out, into the
night."|stage direction||
1613||CUT TO:|unknown||
1614||INT. MERCEDES - LATER|location||
1615||"She won't look at him.  She won't reply.  She's frozen,
immobile, withdrawn deep, darkly into herself."|stage direction||
1616|CROCKETT|Isabella...?|speech|CROCKETT|F
1617||"No reply.  Isabella wonders where he's taking her, what will
happen to her, but she won't ask."|stage direction||
1618||CUT TO:|unknown||
1619||EXT. TWO-LANE BLACKTOP THROUGH CYPRESS - NIGHT|location||
1620||"Nothing.  The cypress are silhouettes against a lighter mauve
sky.  Engine sound.  Then, the Mercedes enters and speeds
down the empty two-lane blacktop.  And at the end, the trees
open up and there's the open ocean and, beyond that, the
Florida Keys.  We see a house."|stage direction||
1621||CUT TO:|unknown||
1622||INT. HOUSE IN THE CYPRESS - WIDE:  NIGHT|location||
1623||"Door opens.  Crockett leads Isabella in.  He uncuffs her.
She rips away from his hand holding her arm.  She walks to
the other end of the large room with the picture windows
overlooking the water and the jetty and a boat tied up there.
Low furniture.  Sparse, it was built in the '60's.  She walks
to a restroom, slams the door.  Offscreen, a faucet runs.
Suddenly, the door opens.  She comes out, glaring, shouting."|stage direction||
1624|ISABELLA|"What are you going to do with me?
Are you taking me to jail?  You
think I will turn into your
informant, is that it?"|speech|ISABELLA|F
1625|CROCKETT|No.|speech|CROCKETT|F
1626||CUT TO:|unknown||
1627||INT. MONTOYA COMPOUND, GUAJIRA PENINSULA - COLOMBIAN MILITARY|location||
1628||"+ DEA TYPES - DAY
in stencilled body armor storm in through doors and windows.
It is a police action, an assault.
REVERSE:  EMPTINESS
It's as if no one had ever lived there.  A few papers flutter
in the breeze from the light wind entering through the open
doorways.  White papers against white marble against white
walls.  A profound statement of nobody is home.  Wherever
Montoya is, he is not here."|stage direction||
1629||CUT TO:|unknown||
1630||INT. HOUSE IN THE CYPRESS - CROCKETT - LATE AFTERNOON|location||
1631||"staring out the window at the narrow jetty.  Isabella sits,
distantly, alone at the end.
CLOSER:  ISABELLA
Crockett joins her.  She's withdrawn into herself."|stage direction||
1632|CROCKETT|No part of it wasn't real.|speech|CROCKETT|F
1633|ISABELLA|I know.|speech|ISABELLA|F
1634||(quietly)|location||
1635|ISABELLA|And now?|speech|ISABELLA|F
1636|CROCKETT|"It still is.  I'm so in this, I
don't know which way is up... All I
know is I won't let anything bad
happen to you."|speech|CROCKETT|F
1637||(beat)|location||
1638|CROCKETT|Just like I said.|speech|CROCKETT|F
1639||(beat)|location||
1640|CROCKETT|"And I know we can't ever see each
other again.  And we never will."|speech|CROCKETT|F
1641||"Isabella sits there for a moment.  She glances at him, looks
away.  Then..."|stage direction||
1642|ISABELLA|You said time is luck...|speech|ISABELLA|F
1643||"Meaning, who can tell?  There may be a time for them
somewhere else."|stage direction||
1644|CROCKETT|Luck ran out.|speech|CROCKETT|F
1645||(beat)|location||
1646|CROCKETT|This was too good to last.|speech|CROCKETT|F
1647||"He touches her hand.  And she leans all her weight against
his arm."|stage direction||
1648||CUT TO:|unknown||
1649||INT. CYPRESS HOUSE, BEDROOM - CROCKETT - LATER|location||
1650||"asleep.  The moonlight is silver tinged with green.  Someone
else had been in the bed with him, but he is there alone,
now.  Crockett wakes up.  He looks around.  She was there and
now she's gone.
He gets out of the bed and looks out to the ocean and the
jetty.  The boat's gone.  She's gone.  Sonny Crockett looks
out the window."|stage direction||
