|character|text|type
231||"THEY GO INTO A HUDDLE, AND STARLING MOVES AWAY, WAITING.
SHE LOOKS AROUND, AND SHE AND WE DISCOVER SHE IS STANDING
IN FRONT OF THE ""LECHTERIANA"" SECTION OF THE FBI DISPLAY.
THE GUIDE IS ADDRESSING THE VISITING FOREIGN COPS."|stage direction
232|GUIDE|"Of the apprehension of Hannibal
Lechter.  Here we have a WANTED poster..."|speech
233||"AS THE GUIDE SPEAKS WE CUT BETWEEN STARLING, HOPING TO HEAR
HER FATE, AND THE MEN TALKING ABOUT HER."|stage direction
234||(VO)|unknown
235|GUIDE (cont'd)|"Offered by an Unnamed Source, Three
million Dollars for information leading
to the apprehension of Hannibal Lechter.
It is, of course, a"|speech
236||bounty|location
237||poster, the|unknown
238|GUIDE (cont'd)|"only one of its kind, it was never
distributed, the contact number was
disconnected, and the trail of the
person offering the reward was covered
so skillfully, that..."|speech
239||"(VO)
(IN A CULTURED ATTRACTIVE
ITALIAN ACCENT)"|unknown
240|PAZZI|...would you be so kind...?|speech
241||"STARLING TURNS TO PAZZI, HOLDING A CAMERA. SHE HESITATES,
THEN REALIZES HE WANTS HER TO TAKE HIS PHOTO IN FRONT OF THE
POSTER."|stage direction
242|STARLING|Yeah, sure.|speech
243||"PAZZI MOVES IN FRONT OF THE POSTER.  WE SEE THE REFLECTION
IN THE GLASS FRONTING THE POSTER, AND STARLING MOVES TO
ELIMINATE IT ."|stage direction
244||(VO)|unknown
245|GUIDE|"....Of the Hannibal Lechter Case.
Lechter is, as you know, still at
large."|speech
246||Here|location
247||we see the implements used|unknown
248|GUIDE|"in his escape from Prison.  If you will
turn to your course syllabus, Page...."|speech
249||"ANGLE
ON STARLING, AND THE GUIDE, BEYOND HER, AS THE STUDENTS
AGAIN TAKE UP THEIR BLUE BOOKS, AND TURN TO THE PAGE
INDICATED BY THE GUIDE.
PAZZI COMES BACK TO STARLING.
SHE HANDS HIM THE CAMERA."|stage direction
250|PAZZI|....a lovely perfume...|speech
251|STARLING|Glad you like it.|speech
252||"(HE TAKES US TO A DISPLAY OF
A PHOTOGRAPH OF LECHTER'S
HAND, WHICH SHOWS SIX
FINGERS, AND AN X-RAY,
WHICH, SIMILARLY SHOWS SIX
FINGERS.)"|unknown
253|GUIDE|"....of Dr. Lechter's left hand.  His left
hand, which had a sixth, vestigial,
fully formed sixth finger.  You would
think that a man with a mark so easily
identifiable, would..."|speech
254||THE GUIDE SPOTS STARLING.|stage direction
255|GUIDE (cont'd)|...and, speaking of the Lechter Case.|speech
256||"THE GUIDE MOVES, AS IF TO INCLUDE STARLING IN THE TOUR.
ANGLE ON STARLING WHO GIVES THE GUIDE THE WAVE OFF.
STARLING RETREATS AS THE GUIDE CHANGES GEARS."|stage direction
257|GUIDE (cont'd)|"And, speaking of the Lechter case, I
would like to complete our tour of the
gallery with three other instances of
Criminals Still At Large.  To complete
our tour, and...."|speech
258||(HE CHECKS HIS NOTES)|unknown
259|GUIDE (cont'd)|Oh, and to complete your Course of|speech
260||"Study
, by..."|location
261||"WE SEE THE GROUP OF KRENDLER, CRAWFORD, ET ALL, BREAK UP,
AND BEGIN TO MOVE TOWARD STARLING.  SHE APPROACHES THEM,
TO HEAR THEIR NEWS."|stage direction
262||(TO CRAWFORD)|unknown
263|KRENDLER|Your girl's a menace.  Here, givver|speech
264||"this
... Getter off the street and teach"|location
265|KRENDLER|her some|speech
266||humility|location
267||(OF THE FILE)|unknown
268||(LOOKING AT THE FILE)|unknown
269|CRAWFORD|I don't|speech
270||think|location
271||so...|unknown
272|KRENDLER|"Well, then, you have insufficient
information.  I'm grateful for this
opportunity to set you straight."|speech
273||"HE LEAVES CRAWFORD LOOKING AT THE FILE, AND WALKS OFF,
TOWARD STARLING, WHO LOOKS HIM IN THE EYE, AS HE PASSES.
HOLD."|stage direction
274||(TO STARLING, IN PASSING)|unknown
275|KRENDLER (cont'd)|Yeah, get on to your|speech
276||"sea
-daddy,"|location
277|KRENDLER (cont'd)|"Starling.  Old as you are... ain't you
ashamed, still lookin' for your Pappy...?"|speech
278||STARLING WALKS UP TO CRAWFORD, WHO IS LOOKING AT THE FILE.|stage direction
279|CRAWFORD|...what has he got against you?|speech
280|STARLING|"Why would you say that?  Because he sent
me in there to be killed...?"|speech
281||(OF FILE)|unknown
282|STARLING|What|speech
283||is|location
284||this...?|unknown
285|CRAWFORD|...what's he got against you?|speech
286||"(AS SHE TAKES THE FILE)
(ABSENTLY)"|unknown
287|STARLING|He once made me an improper suggestion.|speech
288||INT GYMNASIUM DAY|stage direction
289||"JOHN BRIGHAM
, A BUFF AND ROUGH AND TOUGH MARINE TYPE, IS"|location
290||LECTURING TO A GROUP OF RECRUITS.|stage direction
291|BRIGHAM|Big man,|speech
292||little|location
293||man... Fair fight, the|unknown
294|BRIGHAM|"good Big Man's gonna win.  But we don't
mean to send you out there to fight
fair..."|speech
295||"BRIGHAM LOOKS UP.  ANGLE HIS POV.  A DOOR IN THE BACK OF A
SMALL RAISED BLEACHER SECTION OPENS, AND STARLING COMES IN,
HOLDING THE FILE, SHE LOOKS DOWN TOWARD BRIGHAM.
ANGLE
ON BRIGHAM, AS HE NODS AT STARLING, AND THEN RETURNS TO
ADDRESS HIS GROUP OF STUDENTS."|stage direction
296|BRIGHAM (cont'd)|And, in a|speech
297||"gunfight
, what just happened"|location
298|BRIGHAM (cont'd)|to the Big Man?  He's at a disadvantage.|speech
299||Inney|location
300||"HE MOVES TO THE GROUP OF STUDENTS, AND APPROACHES A RATHER
LARGE YOUNG MAN."|stage direction
301|BRIGHAM (cont'd)|Stand up.|speech
302||"(THE MAN DOES SO, AND TAKES
HIS PLACE ON THE MAT, IN FRONT
OF BRIGHAM)"|unknown
303|BRIGHAM (cont'd)|"Big man, now, he's just a bigger target.
Let's turn it around.  Pull your
sidearm."|speech
304||"(THE YOUNG RECRUIT TAKES OUT A
BRIGHT YELLOW, OBVIOUSLY
RUBBER PISTOL FROM HIS
HOLSTER)"|unknown
305||"ANGLE ON STARLING, AS SHE PERUSES THE FILE.  SHE SHAKES HER
HEAD IN DISGUST.  SHE LOOKS DOWN AT BRIGHAM AND MOUTHS, ""I
NEED TO SEE YOU...""
ANGLE, ON BRIGHAM, ON THE MAT, ADDRESSING THE PUPIL, HE NODS
BACK, AT STARLING, AND TOUCHES HIS WATCH, AND MIMES, ""LATER,
FOR DRINKS."""|stage direction
306||(TO THE STUDENT)|unknown
307|BRIGHAM (cont'd)|"Now, an arrest?  You aim to shoot me, or
you just playing show and tell.  You"|speech
308||don't|location
309||want to shoot me, you just deprived|unknown
310|BRIGHAM (cont'd)|"yourself of one of your hands.  You fool,
I got two hands, you got"|speech
311||"one
.  So:"|location
312|BRIGHAM (cont'd)|"what's the gun good for?  Force?  No.
It's good for"|speech
313||"control
.  You can control"|location
314|BRIGHAM (cont'd)|through|speech
315||"force
, but you can
also"|location
316||control|unknown
317|BRIGHAM (cont'd)|through....|speech
