|character|text|type
344||INT.-JUPITER ONE-LOWER DECKS|location
345||"A giant robot stands attached to its service bay. Still. Silent.
A SERVICE DRAWER slides open and a shadowy infiltrator emerges, his
face visible in the dim service light. Smith.
Smith approaches the docked Robot, places a small keypad device on the
Robot's dormant CPU panel. Smith activates the device."|stage direction
346|SMITH|"You'll forgive me if I forgo the
kiss, my sleeping behemoth."|speech
347||"Smith hits a switch on the panel and the Robot's system indicators
light into life. Smith types several keys on the keypad."|stage direction
348|SMITH|But the time has come to awake.|speech
349|ROBOT|"Robot is on-line. Reviewing primary
directives. One, preserve the
Robinson Family. Two, Maintain ship
systems. Three"|speech
350|SMITH|Spare me the chatter.|speech
351||Smith taps the keypad. The Robot is silenced. Smith types again.|stage direction
352|SMITH|"What noble charges my steely
centurion. Sadly I fear you have far
more dire deeds in store for you."|speech
353||Smith completes his re-programming. Hits a switch.|stage direction
354|ROBOT|"Robot is on-line. Reviewing primary
directives. Two hours into mission
destroy Robinson family. Destroy all
systems."|speech
355||Smith smiles. Removes the re-programming module.|stage direction
356|SMITH|"Now that's more like it. Farewell my
tin-plated pal. Give my regards to
oblivion."|speech
357||Smith climbs into a chute marked WASTE DISPOSAL.|stage direction
358||INT.-WASTE DISPOSAL CHUTE|location
359||"Smith begins crawling down the chute. His tiny reprogramming module
BEEPS. Smith activates a tiny, built in com-link.
From the mic, the familiar visage of the Businessman is projected into
the crawlspace over Smith's face."|stage direction
360|SMITH|I told you never to call me here.|speech
361|BUSINESSMAN|"I see you have completed your mission
on schedule Good work, Doctor. And
goodbye."|speech
362||"The Businessman smiles. SMITH-CLOSE. Puzzled.
Suddenly the tiny module in his hand OVERLOADS, the flesh on his palm
smoking as Smith is engulfed in an electrical charge. He goes out, his
body perfectly still.
CHAPTER 8: Launch!"|stage direction
363||EXT.-SPACE COMMAND-MORNING|location
364||"The giant dome shines in the early sun.
INT-JUPITER ONE  John and Maureen face will and Penny who stand now in
their freezing tubes. All  wear silver flight suits. Maureen moves
Penny's hair from in front of her face."|stage direction
365|PENNY|"Don't, mom. Vogue says this will be
the style in ten years."|speech
366|WILL|Will she wake up less annoying?|speech
367|PENNY|Does he have to wake up at all?|speech
368|MAUREEN|Alright you two, enough.|speech
